Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14,Unit_15,Unit_16,Unit_17
65,NaN,NaN,1.5,NaN,NaN,6.3,0.109734311091045,0.99396095545518,NaN,1,NaN,0.458605438367762,-0.34206548886759,0.812525196058752,0.545634886980301,-0.603153834705205,-0.394283158035113,-0.574144018501026,-0.109986959234155,0.15110138660346,0.580446666425316,0.50502114429445,1.06200961541469,0.626862372352003,-0.533530275815174,-0.603153834705205,-0.0345614371032881,2.26301600626772
66,NaN,NaN,1.5,NaN,NaN,18.2,0.312334918512233,0.949972051524652,NaN,1,NaN,0.102156619776922,-0.740169428161868,0.70139528475351,0.328284417881295,-0.847580132261445,-0.355752171384434,-0.55926718967837,-0.293567026905731,0.0399714752982192,0.565718605890886,0.130422594539968,0.740967649421776,0.757927234279604,-0.378364951194871,-0.400977731005308,0.243486493592155,2.31820904119978
67,NaN,NaN,2,NaN,NaN,-18.2,-0.312334918512233,0.949972051524652,NaN,1,NaN,4.63928526218667,1.81067776100996,5.91967110567543,4.83526268721045,0.491096432516443,0.81772547422276,0.321249330829159,0.674008695871981,3.43075780787329,2.99307489198683,4.14280911879306,5.58650948313498,1.90213389268773,0.0272831932934737,-0.220954878403327,0.530291917521201,4.75033913636681
68,NaN,NaN,2,NaN,NaN,-6.3,-0.109734311091045,0.99396095545518,NaN,1,NaN,2.06210616288157,0.564929787990523,3.45673621072528,2.64320201614978,0.0863802617696398,0.134235214391728,-0.187076610356579,0.243617963242216,1.78864929075535,1.55621094944806,2.28087166058254,3.38837199269373,0.852059503723052,-0.549406965923818,-0.563079809530129,0.188926588816972,3.21746144761484
69,NaN,NaN,2,NaN,NaN,-3.64,-0.0634872582684061,0.997982649166588,NaN,1,NaN,2.10167454362105,0.970350317347348,3.10828586306142,2.24420358000198,-0.0808013259620711,0.266613200216466,-0.169881973700158,0.177532552478379,1.77207614699013,1.27322451965684,2.21747938568056,3.38443587104949,0.729832568454515,-0.588561018069163,-0.650917471485824,0.150808358156953,3.33098748240664
70,NaN,NaN,2,NaN,NaN,-2.8,-0.0488497697956133,0.998806137341434,NaN,1,NaN,1.51409859114063,0.787414299152414,2.73699772328908,1.98914786939829,-0.190905006566346,-0.0168770531452203,-0.388450250990326,0.333530582797316,1.11195291499181,1.13311847689438,2.12554815721485,3.15090204493932,1.86215449798288,-0.45429866579832,-0.550719558910024,0.063081736264486,2.80754959629764
71,NaN,NaN,2,NaN,NaN,-1.05,-0.0183249313961028,0.999832084346831,NaN,1,NaN,1.4350543630477,0.642978936909881,2.62725036527575,1.68002614432744,-0.108267859014648,0.0223837576678789,-0.394068270507675,0.120372470179774,1.22274548593859,1.10842532134138,1.84334066518059,2.71707335174499,0.463332963971406,-0.426731174678307,-0.475725530934254,-0.377736818422359,3.2968399007737
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,1.06378601897485,0.103496636358281,2.1177090602139,1.51235656958486,-0.318943590915222,-0.0859482078313827,-0.277570578965755,0.221083091372555,1.1247567734267,1.00499279146771,1.95874959325016,2.87113338308314,0.523759336687075,-0.541051339275517,-0.599844566782654,0.155757283031292,3.28050844868839
73,NaN,NaN,2,NaN,NaN,1.05,0.0183249313961028,0.999832084346831,NaN,1,NaN,1.3245768930588,0.0622517142290912,2.28428987148412,1.40239145887707,-0.0155628515891785,-0.257652611912684,-0.335467177730953,0.2956954116839,1.35051508166489,1.09113319560399,1.87792491665538,2.69930088918156,0.650183989300461,-0.404635680680526,-0.439219932155313,0.0968359657038775,3.59849142752601
74,NaN,NaN,2,NaN,NaN,2.8,0.0488497697956133,0.998806137341434,NaN,1,NaN,0.854318999064773,-0.319054312624275,1.7436911270329,1.11091655979507,-0.458563666031041,-0.127228951689972,-0.279194497365199,0.234000624095404,0.901652529684925,0.993828352471539,1.58176062754291,2.42878170179827,0.632598776686163,-0.451089950669964,-0.488458527475348,-0.0275794135422822,3.47261061389532
75,NaN,NaN,2,NaN,NaN,3.64,0.0634872582684061,0.997982649166588,NaN,1,NaN,0.675641841080512,-0.45122835280628,1.65552896619946,0.92061362236025,-0.475725530934254,-0.206256571526543,-0.238919475697174,0.193864004563695,0.928779348402908,0.994105156744171,1.77801485683933,2.07198099437502,1.24724266406657,-0.524719887190201,-0.549217065318175,-0.00211342046009478,3.5499774080961
76,NaN,NaN,2,NaN,NaN,6.3,0.109734311091045,0.99396095545518,NaN,1,NaN,0.976914154549102,-0.0906470817647017,1.44880716480375,1.09295341936582,-0.438764876214855,-0.160270640654732,-0.400085121275949,0.218790957746546,0.566908752196699,1.13936912529251,1.03880176245135,1.78145305727834,1.20125673319476,-0.345933464361481,-0.438764876214855,0.319358320587701,3.38279491174905
77,NaN,NaN,2,NaN,NaN,18.2,0.312334918512233,0.949972051524652,NaN,1,NaN,0.501649063094648,-0.621452334157072,1.3006339497301,0.803152793900478,-0.764666606289842,-0.10889599178716,-0.380249349512408,-0.0259824658155564,0.418735537123044,1.1197317112466,0.539337029445376,1.35339710262112,1.37600988243156,-0.139046364867743,-0.169196737948326,0.690088894848292,3.45638562499179
