Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14
11,NaN,NaN,0.25,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,-0.139893637748208,-0.223654146550643,-0.560441192360434,-0.607556478561804,-0.619771552762159,-0.618026542162108,-0.621516563362209,-0.462720598757593,-0.689571976764188,-0.703532061564594,-0.663396817763427,-0.712257114564847,-0.62326157396226,-0.724472188765202
12,NaN,NaN,0.5,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,-0.335200593369271,0.705899576937918,-0.0645897187767883,0.784827748694059,1.02537074833182,-0.729841452149974,-0.692256608456574,-0.0533142656687681,-0.414128765125411,-0.587019046115053,-0.541917233682972,-0.602052983592413,-0.504332389989572,-0.744875389627334
13,NaN,NaN,0.5,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,-0.475517343157965,0.99727160328485,-0.012507863944505,0.217833535262191,0.336494256065641,-0.736105592765541,-0.652345083963106,-0.103248415147143,-0.394083515155598,-0.591851383161347,-0.577891298360941,-0.591851383161347,-0.577891298360941,-0.750065677565946
14,NaN,NaN,0.5,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.517862933719196,0.576607714632621,-0.0878923218666965,-0.103527616843151,0.0410988616890533,-0.713304120924878,-0.646854117274946,-0.310695275281174,-0.353692336466424,-0.572586466136787,-0.596039408601469,-0.70548647343665,-0.388871750163446,-0.744574710877787
15,NaN,NaN,0.5,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,-0.414016571562147,0.719979869127535,-0.351300369697638,-0.128147372365777,-0.0399071348587343,-0.737077936980494,-0.698427254436087,-0.277645295414899,-0.372448856372879,-0.607269984284183,-0.622584405669703,-0.685300607534213,-0.653213248440743,-0.745099776753862
16,NaN,NaN,0.5,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,-0.490089712379441,0.93971686770423,-0.34350882197518,-0.163497202180473,-0.15321082390649,-0.729248007249552,-0.652100170194677,-0.227787066392869,-0.474660144968466,-0.608383062530249,-0.662386548468661,-0.700960466996098,-0.567237549434316,-0.749820763797518
17,NaN,NaN,0.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.435135088723914,0.495218507905872,-0.43580440785818,-0.22162228489305,-0.167407435017501,-0.736998018277895,-0.712233210310052,-0.374227047505705,-0.509429512627444,-0.496712449076389,-0.573684149516983,-0.688137721476475,-0.622544446318404,-0.743691209620556
18,NaN,NaN,0.5,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,-0.441229415578021,0.409968386594093,-0.400083902482088,-0.243216633803843,-0.281790552331281,-0.713818439838577,-0.688102494153619,-0.207214309844902,-0.551807982023341,-0.500376090653425,-0.551807982023341,-0.695817277859106,-0.662386548468661,-0.72410481811256
19,NaN,NaN,0.5,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,-0.453123040457314,0.411856901355332,-0.523359717109356,-0.400445532968283,-0.320284108528452,-0.738650399890615,-0.711929925077338,-0.295853960127742,-0.561531823985466,-0.640166364150252,-0.485187610233246,-0.675284702476272,-0.635585711325118,-0.735596631340526
20,NaN,NaN,0.5,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.381054102675219,0.64640813863465,-0.400598221395787,-0.344757882194164,-0.333589814353839,-0.741224290525689,-0.640711679962767,-0.244245271631242,-0.604415459481712,-0.615583527322037,-0.50390284891879,-0.665839832603498,-0.554159154200251,-0.732848239645446
21,NaN,NaN,0.5,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,-0.166068796748969,0.302175714264643,-0.491804108758439,-0.373725058155006,-0.361509983954651,-0.71167544436483,-0.597668085161516,-0.337079835553941,-0.552879479760214,-0.516234257159149,-0.540664405559859,-0.626169924962345,-0.495875800158557,-0.715747135764949
22,NaN,NaN,0.5,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,0.472605082869598,0.305084065264728,-0.368490026354854,-0.462720598757593,-0.487150747158303,-0.483660725958202,-0.490640768358405,-0.173048839149172,-0.626751595162362,-0.654671764763173,-0.57440127716084,-0.672121870763681,-0.494130789558506,-0.696552019164391
23,NaN,NaN,0.75,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,-0.126604710870899,1.43504554458988,0.279311601017825,1.5534378022241,1.91425230168074,-0.718565999041954,-0.662188733501853,0.296224780679855,-0.24499696850511,-0.504332389989572,-0.436679671341451,-0.526883296205612,-0.380302405801351,-0.741116905257994
24,NaN,NaN,0.75,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,-0.337079835553941,1.87210358411028,0.35743438326625,0.702946482076294,0.880937563281468,-0.727962209965304,-0.602321446761651,0.221323556462293,-0.21492909355039,-0.511580895559013,-0.490640768358405,-0.511580895559013,-0.490640768358405,-0.748902337165913
25,NaN,NaN,0.75,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.400598221395787,1.24110775113194,0.244357696382962,0.22090475391828,0.437844471716587,-0.69376000220431,-0.594084996729412,-0.0898467337387533,-0.154342325516628,-0.482683520022173,-0.517862933719196,-0.682033530971969,-0.207111446062162,-0.740665887133673
26,NaN,NaN,0.75,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,-0.244828678160214,1.45616598287431,-0.150754375363449,0.183975120634341,0.316335476894906,-0.729420726287734,-0.671444702471124,-0.0402717639393419,-0.182477105376312,-0.534708797243268,-0.557680429321548,-0.651754732118312,-0.603623693478107,-0.741453485947786
27,NaN,NaN,0.75,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,-0.358938389386155,1.78577148073935,-0.139067053779763,0.130950375912297,0.146379943323272,-0.717675831691321,-0.601954076109009,0.0345155795937041,-0.335794038269693,-0.536378414612366,-0.617383643519984,-0.67524452131114,-0.474660144968466,-0.74853496651327
28,NaN,NaN,0.75,NaN,NaN,0,0,1,NaN,1,NaN,-0.276506453902865,1.11902394104181,-0.277510432604264,0.0437627518434322,0.125085026656755,-0.729300848233836,-0.692153636282071,-0.185144392075551,-0.387948089758159,-0.368872494431577,-0.484330045092468,-0.656010403031705,-0.557620490294598,-0.739340635247826
29,NaN,NaN,0.75,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,-0.285647944184024,0.991148759074146,-0.223929674540125,0.0113712284772419,-0.0464896493139139,-0.694531480574858,-0.655957562047421,0.0653747144156539,-0.451515793852004,-0.37436795679713,-0.451515793852004,-0.667529737605652,-0.617383643519984,-0.709961047985833
30,NaN,NaN,0.75,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,-0.303488381502964,0.993981531216005,-0.408843396481027,-0.224472120269417,-0.104229983609671,-0.731779420652915,-0.691698708433,-0.0675847610086061,-0.466101556795191,-0.58405336704237,-0.351585236166862,-0.636730874531402,-0.577182387804671,-0.727198767827782
31,NaN,NaN,0.75,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.195384974829821,1.34580838713498,-0.224701152910674,-0.140940644108239,-0.124188542347752,-0.735640256605527,-0.584871340761144,0.00982827173614443,-0.530427010039561,-0.547179111800048,-0.379658094195178,-0.62256356972224,-0.45504255211737,-0.723076180285162
32,NaN,NaN,0.75,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,0.127092984059553,0.829459750579972,-0.361509983954651,-0.184391408049502,-0.166068796748969,-0.691316987364239,-0.520305948559267,-0.129423574147904,-0.453123040457314,-0.398155206555716,-0.434800429156781,-0.56305870826051,-0.367617521054828,-0.697424524464416
33,NaN,NaN,0.75,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,1.0851038034874,0.833822277080099,-0.176538860349274,-0.317884718953383,-0.354529941554448,-0.349294909754296,-0.3597649733546,0.116622920459249,-0.563931213560535,-0.605811467961753,-0.485405736558252,-0.631986626962514,-0.365000005154752,-0.668631849563579
34,NaN,NaN,1,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.081991171627473,2.16419151224185,0.623212920812438,2.32204785575413,2.80313385502966,-0.707290545933934,-0.632120858547133,0.645763827028478,-0.0758651718848083,-0.421645733864091,-0.331442108999931,-0.451713608818812,-0.25627242161313,-0.737358420888654
35,NaN,NaN,1,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,-0.198642327949916,2.74693556493571,0.727376630477004,1.1880594288904,1.4253808704973,-0.719818827165067,-0.552297809560197,0.545895528071728,-0.0357746719451814,-0.43131040795668,-0.403390238355868,-0.43131040795668,-0.403390238355868,-0.747738996765879
36,NaN,NaN,1,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.283333509072378,1.90560778763126,0.576607714632621,0.545337124679712,0.834590081744121,-0.674215883483741,-0.541315876183878,0.131001807803667,0.0450076854331671,-0.39278057390756,-0.439686458836923,-0.658580588507287,-0.0253511419608783,-0.73675706338956
37,NaN,NaN,1,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,-0.0756407847582806,2.19235209662108,0.049791618970739,0.49609761363446,0.672578088648545,-0.721763515594974,-0.64446215050616,0.197101767536215,0.00749464562025559,-0.462147610202353,-0.492776452973392,-0.618208856702412,-0.554034138515471,-0.737807195141709
38,NaN,NaN,1,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,-0.227787066392869,2.63182609377447,0.0653747144156539,0.425397954005067,0.445970710553034,-0.706103656133089,-0.551807982023341,0.296818225580277,-0.196927931570919,-0.464373766694483,-0.572380738571307,-0.649528575626182,-0.382082740502617,-0.747249169229023
39,NaN,NaN,1,NaN,NaN,0,0,1,NaN,1,NaN,-0.117877819081815,1.74282937417776,-0.119216457350347,0.309147788579914,0.417577488331012,-0.721603678189777,-0.67207406225409,0.0039382633546033,-0.266466666888874,-0.241032539786765,-0.394975940667952,-0.623883084586936,-0.492696534270793,-0.734990060875097
40,NaN,NaN,1,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,-0.130066472790028,1.5723291315542,-0.0477754465981618,0.265959090758327,0.188811253703453,-0.67524452131114,-0.623812629941224,0.33796373867621,-0.351223605680668,-0.248359822940835,-0.351223605680668,-0.639242197352198,-0.572380738571307,-0.695817277859106
41,NaN,NaN,1,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,-0.153853722548614,1.57610616107668,-0.294327075852698,-0.0484987075705513,0.111824141309109,-0.724908441415215,-0.671467491788661,0.16068443811053,-0.370671289604917,-0.527940369934489,-0.217982862100478,-0.598177046586531,-0.518779064284223,-0.718800904315038
42,NaN,NaN,1,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.00971584698442384,2.04520863563531,-0.0488040844255601,0.0628765939776866,0.0852127296583358,-0.730056222685365,-0.529031001559521,0.263901815103531,-0.45643856059741,-0.47877469627806,-0.255413339471566,-0.579287306840982,-0.355925950034488,-0.713304120924878
43,NaN,NaN,1,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,0.420254764868076,1.3567437868953,-0.231215859150863,0.00494224205600232,0.0293723904567125,-0.670958530363647,-0.442943811957018,0.0782326872581329,-0.353366601154414,-0.280076155952283,-0.328936452753704,-0.499947491558675,-0.2393592419511,-0.679101913163883
44,NaN,NaN,1,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,1.69760252410521,1.36256048889547,0.0154123056563067,-0.173048839149172,-0.221909135950592,-0.21492909355039,-0.228889178350795,0.40629468006767,-0.501110831958709,-0.556951171160332,-0.396410195955665,-0.591851383161347,-0.235869220750998,-0.640711679962767
45,NaN,NaN,1.25,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.290587054125845,2.89333747989382,0.967114240607051,3.09065790928417,3.69201540837857,-0.696015092825914,-0.602052983592413,0.995302873377101,0.093266624735493,-0.338959077738611,-0.22620454665841,-0.376543921432011,-0.132242437424909,-0.733599936519314
46,NaN,NaN,1.25,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,-0.0602048203458915,3.62176754576115,1.09731887768776,1.6731723757045,1.96982417771312,-0.71167544436483,-0.502274172358743,0.870467499681164,0.143379749660027,-0.351039920354346,-0.316139708353332,-0.351039920354346,-0.316139708353332,-0.746575656365845
47,NaN,NaN,1.25,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.166068796748969,2.57010782413057,0.90885773288228,0.869769495441143,1.23133569177165,-0.654671764763173,-0.488546755638344,0.351850349346087,0.244357696382962,-0.302877627792946,-0.361509983954651,-0.635127646042605,0.156409162140406,-0.732848239645446
48,NaN,NaN,1.25,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,0.0935471086436527,2.92853821036786,0.250337613304927,0.808220106634578,1.02882070040219,-0.714106304902214,-0.617479598541197,0.434475299011773,0.197466396616823,-0.389586423161437,-0.427872476625237,-0.584662981286511,-0.504444583552836,-0.734160904335633
49,NaN,NaN,1.25,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,-0.0966357433995823,3.4778807068096,0.269816482611071,0.719845532097838,0.745561477782796,-0.694531480574858,-0.501661887937673,0.55912087156685,-0.0580618248721451,-0.392369118776601,-0.527377833622631,-0.623812629941224,-0.289505336036768,-0.745963371944775
50,NaN,NaN,1.25,NaN,NaN,0,0,1,NaN,1,NaN,0.0407508157392351,2.3666348073137,0.0390775179035699,0.574532825316397,0.710069950005268,-0.713906508145717,-0.651994488226109,0.193020918784758,-0.144985244019589,-0.113192585141953,-0.305621836243437,-0.591755766142166,-0.427772578246988,-0.730639486502368
51,NaN,NaN,1.25,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,0.0255149986039688,2.15350950403425,0.128378781343801,0.520546953039412,0.42411215672082,-0.655957562047421,-0.591667697835026,0.610552762936766,-0.250931417509331,-0.12235168908454,-0.250931417509331,-0.610954657098744,-0.527377833622631,-0.681673507732379
52,NaN,NaN,1.25,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,-0.00421906359426401,2.15823079093735,-0.179810755224369,0.127474705128314,0.32787826622789,-0.718037462177515,-0.651236275144323,0.388953637229666,-0.275241022414643,-0.471827372826608,-0.0843804880340944,-0.55962321864166,-0.460375740763775,-0.710403040802293
53,NaN,NaN,1.25,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,0.175953280860974,2.74460888413565,0.127092984059553,0.266693832063612,0.294614001664423,-0.724472188765202,-0.473190662357897,0.517975358470917,-0.38245011115526,-0.410370280756071,-0.131168584747955,-0.536011043959724,-0.256809347951607,-0.703532061564594
54,NaN,NaN,1.25,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,0.713416545676598,1.88402782321063,-0.100921734347075,0.194275892161506,0.224813577662394,-0.650600073363055,-0.365581675354769,0.28588894866417,-0.253610161851514,-0.161997105348851,-0.223072476350626,-0.436836274856841,-0.111100962847371,-0.660779301863351
55,NaN,NaN,1.25,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,2.31010124472302,1.89129870071084,0.207363471661887,-0.0282129593449615,-0.089288330346737,-0.0805632773464834,-0.0980133833469907,0.695966439676091,-0.438290450356883,-0.508090874358912,-0.307414655353078,-0.55171613936018,-0.106738436347244,-0.612791510361956
56,NaN,NaN,1.5,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.499182936624216,3.62248344754578,1.31101556040166,3.85926796281421,4.58089696172749,-0.684739639717894,-0.571985108637692,1.34484191972572,0.262398421355795,-0.25627242161313,-0.120966984316889,-0.30137423404521,-0.00821245323668783,-0.729841452149974
57,NaN,NaN,1.5,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,0.0782326872581329,4.49659952658658,1.46726112489851,2.1582853225186,2.51426748492895,-0.703532061564594,-0.452250535157289,1.1950394712906,0.322534171265235,-0.270769432752013,-0.228889178350795,-0.270769432752013,-0.228889178350795,-0.745412315965811
58,NaN,NaN,1.5,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,-0.0488040844255602,3.23460786062989,1.24110775113194,1.19420186620258,1.62808130179919,-0.635127646042605,-0.43577763509281,0.572698890888507,0.443707707332758,-0.212974681678333,-0.283333509072378,-0.611674703577923,0.33816946624169,-0.728939415901332
59,NaN,NaN,1.5,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,0.262735002045586,3.66472432411463,0.450883607639116,1.1203425996347,1.38506331215583,-0.706449094209455,-0.590497046576233,0.67184883048733,0.38743814761339,-0.317025236120522,-0.362968500277081,-0.551117105870611,-0.4548550285902,-0.730514613529557
60,NaN,NaN,1.5,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,0.0345155795937041,4.32393531984472,0.474258250806488,1.01429311019061,1.04515224501256,-0.682959305016627,-0.451515793852004,0.821423517553422,0.0808042818266288,-0.320364470858718,-0.482374928673954,-0.598096684256265,-0.196927931570919,-0.744677574660527
61,NaN,NaN,1.5,NaN,NaN,0,0,1,NaN,1,NaN,0.199379450560285,2.99044024044964,0.197371493157487,0.839917862052878,1.00256241167952,-0.706209338101658,-0.631914914198128,0.382103574214912,-0.0235038211503041,0.0146473695028597,-0.216267731818922,-0.559628447697397,-0.362848622223183,-0.726288912129639
62,NaN,NaN,1.5,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,0.181096469997965,2.73468987651431,0.304533009285764,0.775134815320498,0.659413059738186,-0.636670602783703,-0.559522765728828,0.883141787197322,-0.150639229337994,0.00365644477175438,-0.150639229337994,-0.582667116845291,-0.482374928673954,-0.667529737605652
63,NaN,NaN,1.5,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,0.145415595360086,2.74035542079802,-0.0652944345960395,0.30344811782718,0.543932391146671,-0.711166482939816,-0.631005058499985,0.617222836348802,-0.179810755224369,-0.415714375718727,0.0492218860322896,-0.521069390696789,-0.401972417243327,-0.702005177289549
64,NaN,NaN,1.5,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,0.361622408706371,3.44400913263598,0.302990052544667,0.470511070149537,0.504015273670511,-0.71888815484504,-0.417350323156274,0.772048901838303,-0.308461661713109,-0.341965865234083,-0.00692383002434268,-0.492734781078466,-0.157692745868726,-0.69376000220431
65,NaN,NaN,1.5,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,1.00657832648512,2.41131185952596,0.0293723904567125,0.383609542267011,0.420254764868076,-0.630241616362463,-0.28821953875252,0.493545210070206,-0.153853722548614,-0.0439180547454181,-0.117208499947549,-0.373725058155006,0.0171573162563574,-0.642456690562818
66,NaN,NaN,1.5,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,2.92259996534082,2.42003691252621,0.399314637667467,0.116622920459249,0.0433324752571183,0.0538025388574227,0.0328624116568139,0.985638199284512,-0.375470068755057,-0.459230577557492,-0.218419114750491,-0.511580895559013,0.0223923480565096,-0.584871340761144
67,NaN,NaN,2,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.91637470162096,5.08077538284972,1.99881819999089,5.39648806987428,6.35866006842533,-0.662188733501853,-0.511849358728252,2.04392001242297,0.600662014596397,-0.0908991093621685,0.089508140366153,-0.151034859271609,0.239847515139754,-0.722324483411294
68,NaN,NaN,2,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,0.355107702466182,6.24626348823744,2.20714561932002,3.12851121614681,3.60315409936061,-0.68724529596412,-0.35220326075438,1.84418341450947,0.680843014475651,-0.110228457547346,-0.0543881183457224,-0.110228457547346,-0.0543881183457224,-0.743085635165744
69,NaN,NaN,2,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,0.185725340221258,4.56360793362853,1.90560778763126,1.84306660772544,2.42157252185426,-0.596039408601469,-0.330239394001742,1.01439597397335,0.842407729232348,-0.0331687894491056,-0.126980559307833,-0.56476881864856,0.701690074444257,-0.721121768413105
70,NaN,NaN,2,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,0.601110788849453,5.13709655160818,0.851975596307492,1.74458758563493,2.0975485356631,-0.691134672823935,-0.536531942646306,1.14659589343845,0.767381649606525,-0.171902862038691,-0.23316054758077,-0.484025355038809,-0.355675918664929,-0.723222031917405
71,NaN,NaN,2,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,0.296818225580277,6.01604454591496,0.883141787197322,1.60318826637615,1.64433377947208,-0.659814953900165,-0.351223605680668,1.34602880952657,0.358536495224176,-0.176355175022952,-0.392369118776601,-0.546664792886349,-0.0117731226392205,-0.742105980092031
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,0.516636720202385,4.23805110672153,0.51395944366532,1.37068793552584,1.58754733502804,-0.690814998013539,-0.591755766142166,0.760268885075221,0.219459024588266,0.270327278792484,-0.0375595229698908,-0.495373810807857,-0.233000710175572,-0.71758776338418
73,NaN,NaN,2,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,0.492259412785959,3.89705062147441,0.65684146516969,1.28431053988267,1.13001486577292,-0.598096684256265,-0.495232901516433,1.42831983571843,0.0499451470046791,0.255672712484344,0.0499451470046791,-0.526092036338383,-0.392369118776601,-0.639242197352198
74,NaN,NaN,2,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,0.444684913268786,3.90460468051937,0.163738206660619,0.655394943224912,0.976040640984233,-0.697424524464416,-0.590542625211309,1.07376123458707,0.0110497791561799,-0.303488381502964,0.316426634165057,-0.443961734807048,-0.285165770202431,-0.685209450264061
75,NaN,NaN,2,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,0.732960664397166,4.84280962963664,0.654784189514894,0.878145546321387,0.922817817682686,-0.707720087004715,-0.305669644753027,1.28019598857308,-0.160484762828807,-0.205157034190106,0.241565679422881,-0.406182255315949,0.0405404582970372,-0.674215883483741
76,NaN,NaN,2,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,1.59290188810217,3.46587993215661,0.289960640064288,0.762276842478019,0.811137139279439,-0.589524702361279,-0.133495265548022,0.90885773288228,0.0456591560571859,0.192240046461447,0.0945194528586064,-0.247502624751336,0.273673874463815,-0.605811467961753
77,NaN,NaN,2,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,4.14759740657643,3.47751333615695,0.783216969678627,0.40629468006767,0.308574086464829,0.322534171265235,0.294614001664423,1.56498171850135,-0.249829305551404,-0.361509983954651,-0.0404280335453166,-0.43131040795668,0.280653916864017,-0.529031001559521
