Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14
11,NaN,NaN,0.25,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.713499973467172,-0.644971804815669,-0.674009164413763,-0.750087046560771,-0.104876916291111,-0.733245377993876,-0.308138433477772,-0.642648816047821,-0.251225208665507,-0.576443636164166,-0.705950259971667,-0.506173225936777,-0.69143158017262,-0.758217507248237
12,NaN,NaN,0.5,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.693248276516706,-0.556996050710262,-0.626030511785527,-0.744115774151111,0.516671488644513,-0.705965150925307,-0.0519544670543783,-0.173673122108134,0.49123773982731,-0.447994270065107,-0.671447920387675,0.0497805282144329,-0.60241345931241,-0.753199255871541
13,NaN,NaN,0.5,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.644197475226386,-0.634750654237139,-0.5662612020651,-0.720952895764016,0.53311259055849,-0.702059253785522,-0.000632795333951215,-0.339537498323178,0.202473855934854,-0.465888729054354,-0.601686780774776,-0.195473478237165,-0.536739886473704,-0.742208242989821
14,NaN,NaN,0.5,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.672356268559718,-0.647830867914558,-0.537466565011339,-0.720044547591973,0.549826196924081,-0.696881669204878,0.0770309733757216,-0.403939383721024,0.266421567246678,-0.478878107914568,-0.624667989527463,-0.229536534688776,-0.604230155656496,-0.752745081785519
15,NaN,NaN,0.5,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.643810310431745,-0.636841344128202,-0.554375242869614,-0.726276411690333,0.556013388161521,-0.711176984699324,0.108838050350865,-0.416157411182684,0.252863353957414,-0.526499377655443,-0.634518355360355,-0.196634972621089,-0.576443636164166,-0.757636760056275
16,NaN,NaN,0.5,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.662331997661101,-0.626906418951426,-0.616784825034375,-0.73191795584082,0.545933276186754,-0.719265963444508,0.157517109619956,-0.458634920080468,0.195473086808894,-0.516834085103506,-0.61172402807585,-0.234694654665735,-0.615519625794744,-0.75216114367492
17,NaN,NaN,0.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.659113508367302,-0.611879403421068,-0.559673287427863,-0.695160588457849,0.521739115288542,-0.697646593981335,0.161268314383074,-0.470177088582367,0.256979527037284,-0.475149099629339,-0.628038439323727,-0.211632514139824,-0.599449375803638,-0.754824721021513
18,NaN,NaN,0.5,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.669290593479073,-0.64936370545488,-0.600653534729077,-0.719107813539554,0.474291369242633,-0.683682234829878,0.115607384807171,-0.476664009245213,0.131106075492654,-0.476664009245213,-0.567442054688756,-0.228684958277486,-0.532016475979081,-0.756747490918584
19,NaN,NaN,0.5,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.68499056586177,-0.618004017028929,-0.552305671058259,-0.73394227462423,0.479544821539921,-0.71075462310517,0.081490137129387,-0.458266862119848,0.149764888824398,-0.480166310776738,-0.67597314582658,-0.186456058201975,-0.650209088583179,-0.74940070897027
20,NaN,NaN,0.5,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.652341286424013,-0.603478419238254,-0.557058695411783,-0.70364729696906,0.476390945567022,-0.690210008492976,0.0659428612066455,-0.519189973342819,0.136794018625996,-0.442230957525249,-0.593705845801102,-0.305414929405123,-0.608364705956829,-0.758618022553039
21,NaN,NaN,0.5,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.66695572579139,-0.565187699679959,-0.553593873920429,-0.72363665172687,0.469239198642561,-0.6965843916213,0.0956603686132572,-0.572916916852979,0.134306454478357,-0.388703907562667,-0.590951756923359,-0.281783070002556,-0.596104568372039,-0.75584172328112
22,NaN,NaN,0.5,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.664717209342373,-0.527660872039367,-0.585735591235556,-0.737891355529571,0.552528905009749,-0.704208018395781,0.146005870636426,-0.523014894503672,0.259832320260957,-0.390604534736361,-0.649617782351364,-0.250063714281583,-0.620580422753269,-0.754152276904504
23,NaN,NaN,0.75,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.658731045979073,-0.454352707269408,-0.557904398882305,-0.735032292430682,1.15614860176275,-0.677806357591976,0.303209668214418,0.120631685633784,1.11799797853695,-0.290850036301676,-0.626030511785527,0.455812161117635,-0.52247882017263,-0.748657515011326
24,NaN,NaN,0.75,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.585154844043594,-0.570984612559724,-0.468250434301665,-0.700287974850039,1.18081025463372,-0.671947511882298,0.380192175795058,-0.128164878688782,0.684852152698266,-0.317691724785545,-0.521388802366178,0.0879311514402371,-0.423968460914571,-0.732170995688746
25,NaN,NaN,0.75,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.627393034043591,-0.590604933075852,-0.425058478721023,-0.698925452591974,1.20588066418211,-0.664181135011331,0.496687828859568,-0.224767706785551,0.780773719666002,-0.337175793075867,-0.555860615495209,0.0368365667628207,-0.525203864688759,-0.747976253882294
26,NaN,NaN,0.75,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.584574096851632,-0.574120647396318,-0.450421495508435,-0.708273248739515,1.21516145103827,-0.685624108253001,0.544398444322283,-0.243094747978041,0.760436399732106,-0.408607697687179,-0.570636164244547,0.0861889098643514,-0.483524085450263,-0.755313771288428
27,NaN,NaN,0.75,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.612356627695666,-0.559218259631153,-0.544035868755578,-0.716735564965245,1.20004128307612,-0.697757576370776,0.61741703322592,-0.306811011324716,0.674350999009327,-0.394109758859274,-0.53644467331779,0.0290993867973835,-0.542138069896131,-0.747100346716395
28,NaN,NaN,0.75,NaN,NaN,0,0,1,NaN,1,NaN,-0.607528893754968,-0.536677736335617,-0.458368562345809,-0.661599513890788,1.1637500417288,-0.665328522176017,0.623043840370596,-0.324124264077565,0.766610659351912,-0.331582280648023,-0.560916290189606,0.0636925975862486,-0.518032694909472,-0.751095712736284
29,NaN,NaN,0.75,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.622794521422624,-0.592904189386335,-0.51983893329763,-0.697520351513345,1.09257842265994,-0.644381983448832,0.554552446006742,-0.333854645071835,0.577800482034966,-0.333854645071835,-0.470021713237149,0.0381139313797562,-0.416883345172636,-0.75397986758189
30,NaN,NaN,0.75,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.646344479996669,-0.545864656747409,-0.447317137791403,-0.71977204314036,1.10045860110587,-0.68499056586177,0.503376574490066,-0.306258924383786,0.605788702032582,-0.339108097369122,-0.632818349943884,0.101457281493022,-0.594172264078784,-0.74295969465942
31,NaN,NaN,0.75,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.597370560840034,-0.524076260061395,-0.454446674321688,-0.674329576657604,1.09572778714652,-0.654173643943479,0.480055660605954,-0.397643591218244,0.586332396734979,-0.282205067491888,-0.509417399905667,-0.0769810253116997,-0.531405690139259,-0.756785665033573
32,NaN,NaN,0.75,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.619292219891099,-0.466640180723953,-0.449249442084658,-0.70431360879432,1.08500016675983,-0.663735218635965,0.524631921715871,-0.478234006483483,0.582601050513521,-0.201914492548016,-0.505286266589053,-0.041533236207849,-0.513015483762073,-0.752621216125695
33,NaN,NaN,0.75,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.615934445217574,-0.410349939263065,-0.497462018057349,-0.725695664498371,1.20993472631061,-0.675170658797687,0.600150174750624,-0.403380972959522,0.77088984918742,-0.204765433308556,-0.59328530473106,0.00604579737361047,-0.549729265333919,-0.750087046560771
34,NaN,NaN,1,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.624213815441441,-0.351709363828554,-0.489778285979083,-0.725948810710252,1.795625714881,-0.649647564258644,0.658373803483214,0.414936493375702,1.74475821724659,-0.133705802538244,-0.580613103183379,0.861843794020836,-0.44254418103285,-0.744115774151111
35,NaN,NaN,1,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.526112212860802,-0.507218570882308,-0.37023966653823,-0.679623053936061,1.82850791870895,-0.641835769979075,0.761017146924068,0.0832077409456137,1.16723044946168,-0.169494720516737,-0.441090823957581,0.37133578111764,-0.311197035355438,-0.722133748387672
36,NaN,NaN,1,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.582429799527465,-0.533378998237145,-0.312650392430707,-0.677806357591976,1.86193513144013,-0.631480600817785,0.916344684343414,-0.0455960298500776,1.29512587208533,-0.195473478237165,-0.487053241462955,0.303209668214418,-0.446177573721022,-0.743207425979068
37,NaN,NaN,1,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.525337883271519,-0.511399950664434,-0.346467748147257,-0.690270085788696,1.87430951391501,-0.660071231806678,0.979958838293701,-0.0700320847733972,1.2680094455068,-0.290716017718915,-0.506753973128739,0.369012792349792,-0.390604534736361,-0.75299078252058
38,NaN,NaN,1,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.562381257730231,-0.491530100310881,-0.47128691247678,-0.70155317408967,1.85414928996548,-0.676249189297045,1.07731695683188,-0.154987102568965,1.15322891120976,-0.271385432615041,-0.46116531855973,0.292893428260501,-0.468756513997518,-0.74203954975787
39,NaN,NaN,1,NaN,NaN,0,0,1,NaN,1,NaN,-0.555944279142634,-0.461476069250166,-0.357063837263755,-0.628038439323727,1.80576096816905,-0.633010450370699,1.08481936635812,-0.178071439572764,1.27624179166654,-0.188015461666708,-0.493794141055484,0.339017709312322,-0.436616014015306,-0.747366704451055
40,NaN,NaN,1,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.576298449366175,-0.53644467331779,-0.439024331866183,-0.675932889487137,1.71086547607724,-0.605081732067786,0.993497507206312,-0.191045280898456,1.02449488857728,-0.191045280898456,-0.372601371785542,0.304912821036998,-0.301750214366191,-0.751212244245197
41,NaN,NaN,1,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.607698394131569,-0.473725296465888,-0.342328604524547,-0.70560181165649,1.72137238067181,-0.65922650861837,0.925263011850744,-0.154250986647725,1.06181251524077,-0.198049883961505,-0.589663554061189,0.38937062118802,-0.538135439574388,-0.73651868034857
42,NaN,NaN,1,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.542399835256055,-0.444674100884537,-0.351834653231594,-0.645011856346149,1.71506462872601,-0.618137279393981,0.894168460005262,-0.276097209093668,1.03587077484396,-0.122179177458527,-0.425128954010233,0.151452878781724,-0.454446674321688,-0.754953307514107
43,NaN,NaN,1,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.571628713990809,-0.368092661767947,-0.344905010248887,-0.68499056586177,1.70076113487709,-0.630886045650629,0.953603474818485,-0.383551096113987,1.03089564654869,-0.0151250775333639,-0.419620776254747,0.198716597586858,-0.429926399152108,-0.74940070897027
44,NaN,NaN,1,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.567151681092775,-0.293039006486763,-0.409188444879141,-0.713499973467172,1.86734054761147,-0.646133299199593,1.05429447886482,-0.283747051415373,1.28194737811388,-0.0189263318807508,-0.536952827110757,0.262155309028804,-0.478878107914568,-0.746021816217038
45,NaN,NaN,1.25,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.589696584903809,-0.2490660203877,-0.421652173075862,-0.716865328989823,2.43510282799924,-0.621488770925312,1.01353793875201,0.70924130111762,2.37151845595623,0.0234384312251872,-0.535195694581231,1.26787542692404,-0.36260954189307,-0.739574033290897
46,NaN,NaN,1.25,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.46706958167801,-0.443452529204893,-0.272228898774795,-0.658958133022084,2.47620558278418,-0.61172402807585,1.14184211805308,0.29458036058001,1.64960874622509,-0.0212977162479284,-0.360792845548984,0.654740410795042,-0.198425609796305,-0.712096501086597
47,NaN,NaN,1.25,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.537466565011339,-0.476153063398439,-0.200242306140391,-0.656687262591977,2.51798959869816,-0.598780066624238,1.33600153982726,0.133575647085396,1.80947802450465,-0.0537711633984642,-0.418245867430701,0.569582769666015,-0.367151282753284,-0.738438598075843
48,NaN,NaN,1.25,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.466101669691406,-0.44867925393255,-0.242514000786079,-0.672266922837878,2.53345757679176,-0.634518355360355,1.41551923226512,0.103030578431246,1.77558249128149,-0.172824337750652,-0.442871782012931,0.651836674835233,-0.297684984022458,-0.750667793752733
49,NaN,NaN,1.25,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.512405887764796,-0.423841940990608,-0.398537956197983,-0.686370783214095,2.50825729685484,-0.654740802223313,1.53721688043785,-0.00316319381321379,1.63210682341019,-0.148661106370809,-0.38588596380167,0.556687469723619,-0.395374958098905,-0.736978752799345
50,NaN,NaN,1.25,NaN,NaN,0,0,1,NaN,1,NaN,-0.504359664530299,-0.386274402164715,-0.255759112181701,-0.594477364756666,2.44777189460931,-0.600692378565381,1.54659489234564,-0.0320186150679618,1.78587292398117,-0.0444486426853917,-0.426671991921362,0.614342821038395,-0.35519933312114,-0.743637696165826
51,NaN,NaN,1.25,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.529802377309726,-0.479985157249245,-0.358209730434736,-0.654345427460928,2.32915252949454,-0.56578148068674,1.43244256840588,-0.0482359167250774,1.47118929511959,-0.0482359167250774,-0.275181030333935,0.571711710694241,-0.186617083559747,-0.748444620908504
52,NaN,NaN,1.25,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.569052308266469,-0.401585936184367,-0.237340071257691,-0.69143158017262,2.34228616023776,-0.633462451374969,1.34714944921142,-0.00224304891166378,1.51783632844895,-0.0569916705538892,-0.546508758178494,0.677283960883017,-0.482098615069993,-0.73007766603772
53,NaN,NaN,1.25,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.487429109672076,-0.365271941707678,-0.2492226321415,-0.615694136034693,2.33440147030551,-0.582100914844484,1.30828125940457,-0.154550826969092,1.48540915295295,0.0378467125748341,-0.340840508114799,0.379886782875147,-0.377487658504118,-0.753120949994641
54,NaN,NaN,1.25,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.523965208090518,-0.269545142811941,-0.240560578413116,-0.66566752292922,2.31652210299436,-0.598036872665294,1.3825750279211,-0.288868185744491,1.47919024258385,0.171664337481288,-0.333955285920442,0.438966431381565,-0.346837314542142,-0.746180201814845
55,NaN,NaN,1.25,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.518368916967977,-0.175728073710461,-0.320914871700934,-0.701304282435972,2.52474636891233,-0.617095939601498,1.50843878297902,-0.164113129871223,1.79300490704035,0.166912769547054,-0.480620349490454,0.518264820683998,-0.408026950495217,-0.741956585873304
56,NaN,NaN,1.5,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.555179354366176,-0.146422676946846,-0.35352606017264,-0.707781847269393,3.07457994111748,-0.59332997759198,1.36870207402081,1.00354610885954,2.99827869466587,0.180582664988619,-0.489778285979083,1.67390705982724,-0.282674902753289,-0.735032292430682
57,NaN,NaN,1.5,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.408026950495217,-0.379686487527477,-0.17421813101136,-0.638293212108107,3.12390324685941,-0.581612286172627,1.52266708918209,0.505952980214406,2.1319870429885,0.12689928802088,-0.280494867140386,0.938145040472445,-0.0856541842371721,-0.702059253785522
58,NaN,NaN,1.5,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.492503330495212,-0.418927128559733,-0.0878342198500751,-0.635568167591978,3.17404406595618,-0.566079532430692,1.75565839531111,0.312747324020869,2.32383017692398,0.0879311514402371,-0.349438493398447,0.835955871117612,-0.288124991785547,-0.733669770172617
59,NaN,NaN,1.5,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.406865456111294,-0.385958557200666,-0.1385602534249,-0.654263759887059,3.1926056396685,-0.608965478914031,1.85107962623654,0.276093241635889,2.28315553705618,-0.054932657782388,-0.378989590897123,0.934660557320673,-0.204765433308556,-0.748344804984885
60,NaN,NaN,1.5,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.462430517799362,-0.356153781670336,-0.325788999919185,-0.67118839233852,3.1623653037442,-0.633232415149582,1.99711680404381,0.148660714942538,2.11098473561062,-0.0259367801265765,-0.31060660904361,0.820481511186737,-0.321993402200291,-0.73191795584082
61,NaN,NaN,1.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.452775049917965,-0.311072735079264,-0.154454387099647,-0.560916290189606,3.08978282104957,-0.568374306760064,2.00837041833316,0.11403420943684,2.29550405629579,0.099118176295924,-0.359549842787241,0.889667932764468,-0.273782652226974,-0.739908687880597
62,NaN,NaN,1.5,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.483306305253277,-0.4235256411807,-0.27739512900329,-0.63275796543472,2.94743958291184,-0.526481229305694,1.87138762960545,0.0945734474483012,1.9178837016619,0.0945734474483012,-0.177760688882328,0.838510600351483,-0.0714839527533019,-0.74567699757181
63,NaN,NaN,1.5,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.530406222401368,-0.329446575902847,-0.132351537990835,-0.67726134868875,2.9631999398037,-0.607698394131569,1.7690358865721,0.149764888824398,1.97386014165713,0.084066542853727,-0.503353962295798,0.965197300578015,-0.426061790565598,-0.72363665172687
64,NaN,NaN,1.5,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.432458384088097,-0.28586978253082,-0.146610611051406,-0.586376415723238,2.95373831188501,-0.546064550294987,1.72239405880388,-0.0330044448445167,1.93494753106193,0.197872602608195,-0.256552062219364,0.608320686968571,-0.300528642686547,-0.751288592475175
65,NaN,NaN,1.5,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.476301702190228,-0.170997623855935,-0.136216146577345,-0.646344479996669,2.93228307111162,-0.565187699679959,1.81154658102371,-0.194185275374995,1.92748483861901,0.358453752495939,-0.248289795586136,0.679216265176273,-0.263748229932176,-0.74295969465942
66,NaN,NaN,1.5,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.469586152843178,-0.0584171409341593,-0.232641298522726,-0.689108591404772,3.18215219021319,-0.588058580003403,1.96258308709322,-0.0444792083270739,2.30406243596681,0.352751870974859,-0.42428787187015,0.774374332339192,-0.337175793075867,-0.737891355529571
67,NaN,NaN,2,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.486144893290912,0.0588640099348624,-0.217273834366196,-0.689614883828534,4.35353416735396,-0.537012390925317,2.0790303445584,1.59215572434337,4.25179917208515,0.494871132515482,-0.398943468774788,2.48597032563364,-0.122805624473729,-0.725948810710252
68,NaN,NaN,2,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.289941688129633,-0.252154404172646,0.0218034045155098,-0.596963370280152,4.41929857500987,-0.521388802366178,2.28431703144011,0.928698219483198,3.09674363651533,0.423293296558497,-0.119898910323191,1.50495429982725,0.139888666881094,-0.681984759183373
69,NaN,NaN,2,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.40257686146296,-0.30447525888232,0.136981952730557,-0.59332997759198,4.48615300047223,-0.500678464043599,2.5949721062788,0.671090677891815,3.35253448176262,0.37133578111764,-0.211823745333939,1.36870207402081,-0.130072409850073,-0.724132114366166
70,NaN,NaN,2,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.288393028951068,-0.260517163736897,0.0693472412974566,-0.618257433985422,4.51090176542199,-0.557859726021385,2.72220041417937,0.622218568045176,3.29830162860557,0.18085070215414,-0.251225208665507,1.50030832229155,-0.0189263318807508,-0.74369882744919
71,NaN,NaN,2,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.362479777868492,-0.220777463029791,-0.18029108736159,-0.640823610587369,4.47058131752293,-0.590215641002119,2.91691665125574,0.45230853245404,3.06874056001149,0.219511872361888,-0.16004789952749,1.34806959411297,-0.175230290403065,-0.72179636192377
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,-0.349605820693297,-0.160669400908362,0.0481550630644613,-0.493794141055484,4.37380467393008,-0.503738163149428,2.93192147030821,0.406139858446443,3.31476632092505,0.386251814258555,-0.225305544518997,1.44031815621661,-0.110949290438642,-0.732450671310139
73,NaN,NaN,2,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.39031416114038,-0.31060660904361,-0.115765926140396,-0.589583041382303,4.18401368974645,-0.447880726543602,2.7492777520046,0.380192175795058,2.81127251474653,0.380192175795058,0.0170799940208864,1.37210837966597,0.158782308859588,-0.740141750898423
74,NaN,NaN,2,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.453114050671168,-0.185167855339805,0.077625528542877,-0.648920885721009,4.20502749893559,-0.556170279644769,2.61280876129346,0.45378076429652,2.8859077680735,0.36618296966896,-0.417044370530407,1.54102397996801,-0.313988141556807,-0.71075462310517
75,NaN,NaN,2,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.322516932920139,-0.127065464177103,0.0586134311287816,-0.527740975100327,4.192411995044,-0.473991821195992,2.55061965760249,0.210088319404635,2.8340242872799,0.517924382674917,-0.0879751704284955,1.06518849515542,-0.146610611051406,-0.747623877436243
76,NaN,NaN,2,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.380974690389647,0.0260974140560765,0.0724727170941969,-0.607698394131569,4.16380500734615,-0.499489353709288,2.66948968722894,-0.00481945463600372,2.82407403068934,0.732032582525243,-0.0769588149175244,1.15971593276569,-0.0975700607122446,-0.73651868034857
77,NaN,NaN,2,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.37202062459358,0.176204724618444,-0.0560941521663117,-0.664717209342373,4.49696383281491,-0.529983860807214,2.87087169532162,0.194788634761225,3.32617749381974,0.724430073830469,-0.311622916629544,1.28659335564958,-0.195473478237165,-0.729760894842105
