Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14
12,NaN,NaN,0.5,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,-0.421397195344095,-0.25653579930503,-0.0134927102989844,-0.662740682329119,-0.774914415716524,-0.76981560965346,-0.647444264139927,-0.720527151043843,-0.661041080308098,-0.676337498497289,-0.327919084187924,-0.48088326607984,0.183661124139486,-0.387405154923669
13,NaN,NaN,0.5,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,-0.448955028113512,-0.292713042323911,0.224087372210921,-0.713364542526682,-0.751423487783123,-0.763442102074631,-0.547107044827492,-0.735398668727779,-0.665290085360651,-0.663286982978733,-0.0603531660214286,-0.577153580556261,0.27416493175887,-0.354809216163368
14,NaN,NaN,0.5,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.434610230410744,-0.241020077629254,0.394027993644605,-0.727709340229449,-0.749420385401205,-0.765703669280022,-0.666194712242807,-0.745801877872579,-0.662576204714181,-0.635437398249486,-0.139701866827727,-0.689715011178876,0.444687099045369,-0.300725451851583
15,NaN,NaN,0.5,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.491836256881978,-0.302802743210609,0.37231694847285,-0.712029140938736,-0.743188511324127,-0.755652259478283,-0.649710400167956,-0.772270590350491,-0.672560605117242,-0.533382084062498,-0.221788380208594,-0.65801956560406,0.228983844700054,-0.363044192622364
16,NaN,NaN,0.5,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.406300730333847,-0.231441675347597,0.444899952429406,-0.739522703043493,-0.680136608897219,-0.732924248138351,-0.55146673824696,-0.752719612853776,-0.68343583634979,-0.650443561824082,-0.142362534128187,-0.614152059845804,0.339324673947142,-0.360111545997857
17,NaN,NaN,0.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.476464300825185,-0.270812456281608,0.52562105076897,-0.704550892046243,-0.715768265384983,-0.775594256524933,-0.607333656443825,-0.745681260954958,-0.715768265384983,-0.614811905336318,-0.17359522067919,-0.663420523137527,0.174143352821766,-0.263334207389115
18,NaN,NaN,0.5,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.451728554488475,-0.231695462074718,0.486647869040782,-0.712748203332245,-0.689019144346448,-0.788249754650691,-0.652346962277489,-0.745106011040151,-0.714905390512772,-0.602731657125367,-0.0181339312025425,-0.626460716111164,0.245042904821755,-0.328768885198435
19,NaN,NaN,0.5,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.451579782958783,-0.263978884017778,0.461282323228378,-0.716541877339379,-0.681729339391564,-0.78423292334902,-0.693333518707502,-0.778430833691051,-0.70880575779542,-0.538611127828322,0.0125873896787562,-0.567621576118169,0.144101421926059,-0.198221867894126
20,NaN,NaN,0.5,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.397602767049797,-0.234440973031753,0.545676354617021,-0.731574564180481,-0.667839488392183,-0.785112027842652,-0.62449963685614,-0.723926355085885,-0.739222773275077,-0.578610382288565,-0.145211866928135,-0.680586503549843,0.193858736265614,-0.15286007602273
21,NaN,NaN,0.5,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,-0.423096797365116,-0.197049728569284,0.785320239581024,-0.661041080308098,-0.666139886371162,-0.781712823800609,-0.582859387341118,-0.76981560965346,-0.713728742959758,-0.516574908521288,-0.103571617413113,-0.615151825740523,0.24144759285421,-0.195350126548263
22,NaN,NaN,0.5,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,-0.274017420092677,-0.167185293057053,0.925173205882205,-0.706687534586955,-0.658613077420924,-0.792153236215455,-0.744078779049424,-0.776128417160111,-0.709358337762846,-0.514389705922832,-0.084390394604444,-0.530414524978175,0.225422773798866,-0.164514489881162
23,NaN,NaN,0.75,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,-0.229342166968689,0.0179499270899095,0.382514560598977,-0.591357397446225,-0.759617997527333,-0.751969788432737,-0.568412770162437,-0.678037100518311,-0.588807994414693,-0.61175262169848,-0.0891250002344319,-0.318571273072307,0.678245312256682,-0.17835410633805
24,NaN,NaN,0.75,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,-0.270678916122814,-0.0363159374384132,0.738884684363835,-0.667293187742569,-0.724381605627231,-0.742409527064492,-0.417906941193784,-0.700344377044215,-0.595181501993522,-0.592176848420645,0.312223877015311,-0.462976744786938,0.814001023685758,-0.129460198197598
25,NaN,NaN,0.75,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.249161719568663,0.0412235096035722,0.993795616514362,-0.68881038429672,-0.721376952054353,-0.745801877872579,-0.596538442316757,-0.715949190761415,-0.591110681023818,-0.550402471326776,0.193200825805863,-0.631818890720861,1.06978427461551,-0.0483345517299209
26,NaN,NaN,0.75,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.335000759275513,-0.0514504887684598,0.961229048756728,-0.665290085360651,-0.712029140938736,-0.730724763169971,-0.57181197420448,-0.755652259478283,-0.606087281628409,-0.397319500046293,0.0700710557345626,-0.584275722358636,0.746229393097534,-0.141812662886092
27,NaN,NaN,0.75,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.206697469453317,0.0555911130260576,1.07010355469156,-0.706530428517785,-0.617451287298375,-0.696632746160073,-0.424446481322986,-0.72632579323321,-0.622400128477231,-0.57291171668867,0.189209824855173,-0.518474463721252,0.911740636968167,-0.137413692949331
28,NaN,NaN,0.75,NaN,NaN,0,0,1,NaN,1,NaN,-0.311942825190324,-0.00346505837495867,1.19118520220091,-0.65407271202191,-0.670898772030021,-0.760637758739945,-0.508246858618283,-0.715768265384983,-0.670898772030021,-0.519464231957024,0.142360795028668,-0.592377158658837,0.663968655280103,0.00775231496378184
29,NaN,NaN,0.75,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.274839205685259,0.0552104329353764,1.13272542960863,-0.666368678950914,-0.630775090472218,-0.779621005928583,-0.575766817368779,-0.714905390512772,-0.669604459721705,-0.501343859640597,0.37555272924364,-0.536937448119293,0.770317983280086,-0.0903997017501979
30,NaN,NaN,0.75,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.274616048390721,0.00678530002078694,1.09467711089002,-0.672059189961615,-0.619840383039892,-0.773595758976077,-0.637246652013799,-0.764892624489123,-0.660455010645676,-0.40516306569503,0.421634710565588,-0.448678738129799,0.618905758936542,0.105420824206264
31,NaN,NaN,0.75,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.193650524527242,0.0510921664998249,1.22126815797299,-0.694608220223268,-0.59900560654082,-0.774914415716524,-0.533995829236756,-0.683135906581374,-0.706080533865162,-0.465161947385393,0.184935825655252,-0.61812612927731,0.693541730445874,0.173463512013358
32,NaN,NaN,0.75,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,-0.231891570000221,0.107179033193528,1.58073398541899,-0.588807994414693,-0.596456203509288,-0.76981560965346,-0.471535454964223,-0.751969788432737,-0.667839488392183,-0.372108736734478,0.247396199927784,-0.51997411256333,0.764925015328769,0.10972843622506
33,NaN,NaN,0.75,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,-0.00827250409156174,0.151975686461875,1.79051343487076,-0.657277675832979,-0.585165990083933,-0.785476228275728,-0.713364542526682,-0.761438999692713,-0.661283880596815,-0.368830932836794,0.276168034140788,-0.392868161419809,0.740887786745753,0.15598189122571
34,NaN,NaN,1,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,-0.0372871385932825,0.292435653484849,0.778521831496939,-0.51997411256333,-0.744321579338141,-0.734123967212013,-0.489381276184947,-0.635547049992778,-0.516574908521288,-0.547167744899671,0.14966908371906,-0.156259280064773,1.17282950037388,0.0306969422475693
35,NaN,NaN,1,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,-0.0924028041321159,0.220081167447085,1.25368199651675,-0.621221832958456,-0.697339723471338,-0.721376952054353,-0.288706837560075,-0.665290085360651,-0.525072918626394,-0.521066713862558,0.684800920052051,-0.348799909017614,1.35383711561265,0.0958888197681719
36,NaN,NaN,1,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.0637132087265813,0.323467096836399,1.59356323938412,-0.64991142836399,-0.693333518707502,-0.725900086465136,-0.526882172390707,-0.68609650365025,-0.519645157333455,-0.465367544404065,0.526103518439454,-0.573922770262845,1.69488145018565,0.204056348391741
37,NaN,NaN,1,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.178165261669048,0.199901765673689,1.55014114904061,-0.618551029782565,-0.680869770553346,-0.705797266861658,-0.493913548241004,-0.739033928606075,-0.539613958139576,-0.261256916030089,0.361930491677719,-0.510531879113212,1.26347494149501,0.0794188668501798
38,NaN,NaN,1,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.00709420857278658,0.342623901399713,1.69530715695372,-0.673538153992078,-0.554765965699531,-0.660341244181795,-0.297426224399012,-0.699931973612644,-0.561364420604672,-0.495379871553257,0.520782183838533,-0.422796867596701,1.48415659998919,0.0852841600991944
39,NaN,NaN,1,NaN,NaN,0,0,1,NaN,1,NaN,-0.147421349555462,0.263882339531691,1.85674935363285,-0.603594531997578,-0.626029278675059,-0.745681260954958,-0.409160060792742,-0.685855269815009,-0.626029278675059,-0.424116558577729,0.458316810736527,-0.521333794180147,1.15379395773844,0.278838837316678
40,NaN,NaN,1,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.0979498568820425,0.342116327945471,1.77880299017647,-0.619989154569583,-0.572531036597989,-0.770992257206475,-0.49918667246007,-0.684704769985394,-0.624303528930637,-0.399956062155826,0.769239389689823,-0.447414180127421,1.29559306173842,0.147969481698039
41,NaN,NaN,1,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.0976523138226594,0.277549484059352,1.72807189855166,-0.627576502583851,-0.55795142668822,-0.762958594603133,-0.581159785320097,-0.751354415287195,-0.612104263495933,-0.271715003561737,0.83068203145242,-0.329735900141429,1.09371009594703,0.409063516306655
42,NaN,NaN,1,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,0.0103017179953138,0.336625306031402,1.89685996132895,-0.657641876266055,-0.530171724689458,-0.764716803590397,-0.443492021617372,-0.642345458076863,-0.672938294455247,-0.351713512482222,0.515083518238638,-0.555665755004777,1.19322472462613,0.499787100049447
43,NaN,NaN,1,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,-0.040686342635325,0.411407794956339,2.37614773125696,-0.516574908521288,-0.526772520647415,-0.757918395506311,-0.360211522587328,-0.734123967212013,-0.621950233824608,-0.227642564947667,0.598364017268682,-0.424796399386138,1.28840243780333,0.414806998998382
44,NaN,NaN,1,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,0.257472411909554,0.471136665980802,2.65585366385932,-0.607867817079003,-0.511718902746941,-0.778799220336002,-0.68265030600394,-0.746749582225314,-0.613209423430784,-0.223272159750756,0.63672646288602,-0.255321797861443,1.25635279969264,0.476478272332583
45,NaN,NaN,1.25,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.154767889782124,0.566921379879788,1.1745291023949,-0.448590827680436,-0.729025161148949,-0.71627814599129,-0.410349782207457,-0.593056999467246,-0.444341822627883,-0.482582868100862,0.388463167672552,0.00605271294276059,1.66741368849108,0.239747990833189
46,NaN,NaN,1.25,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,0.085873307858582,0.476478272332583,1.76847930866966,-0.575150478174343,-0.670297841315446,-0.700344377044215,-0.159506733926367,-0.630235793677087,-0.454964335259266,-0.449956579304471,1.05737796308879,-0.234623073248291,1.89367320753954,0.321237837733942
47,NaN,NaN,1.25,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,0.1217353021155,0.605710684069225,2.19333086225387,-0.611012472431261,-0.665290085360651,-0.705998295057693,-0.457225902464657,-0.656243816539086,-0.448179633643092,-0.380332617481355,0.859006211073044,-0.516026649804829,2.31997862575578,0.456447248513404
48,NaN,NaN,1.25,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.0213297640625826,0.451254020115839,2.13905324932449,-0.57181197420448,-0.649710400167956,-0.680869770553346,-0.416015122277528,-0.722415597733867,-0.473140634650743,-0.125194332013884,0.653789927620876,-0.436788035867788,1.7807204898925,0.300650396586452
49,NaN,NaN,1.25,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,0.192509052307744,0.629656689773368,2.32051075921588,-0.64054587946637,-0.492080644100687,-0.624049742203516,-0.170405967475039,-0.673538153992078,-0.500328712732113,-0.417848026417845,0.852354542821894,-0.327119271472149,2.05657256301022,0.30798201314772
50,NaN,NaN,1.25,NaN,NaN,0,0,1,NaN,1,NaN,0.0171001260793989,0.53122973743834,2.52231350506479,-0.553116351973245,-0.581159785320097,-0.730724763169971,-0.3100732629672,-0.655942274245034,-0.581159785320097,-0.328768885198435,0.774272826444386,-0.450290429701457,1.64361926019678,0.549925359669575
51,NaN,NaN,1.25,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,0.0789394919211737,0.629022222955566,2.42488055074432,-0.573609630188252,-0.514286982723759,-0.762363508484367,-0.42260652755136,-0.654504149458016,-0.57900259813957,-0.298568264671056,1.16292605013601,-0.357890912135549,1.82086814019675,0.386338665146275
52,NaN,NaN,1.25,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,0.0793114207454026,0.548313668097917,2.36146668621331,-0.583093815206086,-0.496062470336548,-0.752321430230189,-0.525072918626394,-0.737816206085266,-0.563753516346189,-0.138266941428444,1.23972935233925,-0.21079306215306,1.56851443295751,0.712706208407045
53,NaN,NaN,1.25,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,0.214253960517869,0.62215844556298,2.57245176468492,-0.620675532308842,-0.461337842838095,-0.754519191464269,-0.352988213997988,-0.601555009572352,-0.639796055045331,-0.23826507757905,0.845231210822025,-0.493205380732245,1.6929077188064,0.826110688085535
54,NaN,NaN,1.25,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,0.150518884729571,0.715636556719151,3.17156147709492,-0.444341822627883,-0.457088837785542,-0.746021181359162,-0.248887590210434,-0.71627814599129,-0.576060979257033,-0.0831763931608574,0.949331834609579,-0.329618686208945,1.81187986027789,0.719885561771704
55,NaN,NaN,1.25,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,0.523217327910669,0.790297645499729,3.52119389284787,-0.558457958325027,-0.438271815409949,-0.772122212396275,-0.651936069481198,-0.732060164757916,-0.565134966264753,-0.0777133866647175,0.997284891631252,-0.117775434303077,1.77181781263953,0.796974653439456
56,NaN,NaN,1.5,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.34682291815753,0.841407106274727,1.57053637329286,-0.377207542797541,-0.713728742959758,-0.698432324770566,-0.331318288229966,-0.550566948941713,-0.372108736734478,-0.417997991302052,0.627257251626044,0.168364705950294,2.16199787660827,0.448799039418808
57,NaN,NaN,1.5,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,0.26414941984928,0.732875377218081,2.28327662082258,-0.52907912339023,-0.643255959159553,-0.679311802034076,-0.0303066302926594,-0.595181501993522,-0.384855751892137,-0.378846444746383,1.42995500612553,-0.120446237478967,2.43350929946642,0.546586855699712
58,NaN,NaN,1.5,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,0.307183812957582,0.887954271302052,2.79309848512363,-0.572113516498532,-0.637246652013799,-0.68609650365025,-0.387569632538607,-0.626391129427922,-0.376714109952729,-0.295297690558644,1.19190890370663,-0.458130529346813,2.94507580132592,0.708838148635066
59,NaN,NaN,1.5,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,0.135505733543883,0.702606274557988,2.72796534960836,-0.525072918626394,-0.618551029782565,-0.655942274245034,-0.338116696314052,-0.705797266861658,-0.406667311161911,0.010868252002321,0.945649363564033,-0.363044192622364,2.29796603828998,0.521881926322723
60,NaN,NaN,1.5,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,0.392112313188274,0.916689478147023,2.94571436147803,-0.607553604940663,-0.429395322501842,-0.587758240225238,-0.0433857105510648,-0.647144334371512,-0.439293004859555,-0.340316181282432,1.18392690180525,-0.231441675347597,2.62898852603124,0.530679866196246
61,NaN,NaN,1.5,NaN,NaN,0,0,1,NaN,1,NaN,0.18162160171426,0.79857713534499,3.18787765649673,-0.502638171948913,-0.536290291965135,-0.715768265384983,-0.210986465141659,-0.626029278675059,-0.536290291965135,-0.23342121181914,1.09022884215224,-0.379247065222767,2.13344456265511,0.821011882022471
62,NaN,NaN,1.5,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,0.25582884072439,0.91592811796566,3.07095811131216,-0.527230105806921,-0.456042928849529,-0.753734759762259,-0.346026382642651,-0.624303528930637,-0.533701667348502,-0.197180467186286,1.55661271058219,-0.268367644143678,2.34614321865508,0.624707848594512
63,NaN,NaN,1.5,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,0.256275155313465,0.819077852136482,2.99486147387495,-0.538611127828322,-0.434173513984876,-0.741684265857246,-0.468986051932691,-0.724277996883338,-0.515402769196445,-0.0048188792951515,1.64877667322608,-0.0918502241646903,2.04331876996799,1.01634890050744
64,NaN,NaN,1.5,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,0.418206203040424,0.907691585094557,3.24804356804088,-0.583709188351629,-0.392503960986733,-0.744321579338141,-0.262484406378604,-0.560764561067841,-0.606653815635416,-0.124816642675879,1.17537890340541,-0.430745006459712,2.19259071298666,1.15243427612162
65,NaN,NaN,1.5,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,0.341724112094466,1.01986531848196,3.96697522293289,-0.372108736734478,-0.387405154923669,-0.734123967212013,-0.137563657833539,-0.698432324770566,-0.530171724689458,0.0612897786259525,1.30029965195048,-0.234440973031753,2.33535728275244,1.02496412454503
66,NaN,NaN,1.5,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,0.788962243911784,1.10945862501866,4.38653412183643,-0.50904809957105,-0.364824728072958,-0.765445204456549,-0.621221832958456,-0.717370747290518,-0.517060509098722,0.0678453864213206,1.35784332037648,0.0197709292552896,2.28728282558641,1.11747103454633
67,NaN,NaN,2,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.730932974908343,1.3903785590646,2.36255091508879,-0.234440973031753,-0.683135906581374,-0.662740682329119,-0.173255300274986,-0.465586847890649,-0.227642564947667,-0.288828237704434,1.10484541953303,0.492988691965361,3.15116625284267,0.866901136590046
68,NaN,NaN,2,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,0.620701643830676,1.24566958698908,3.31287124512841,-0.436936413822004,-0.589172194847769,-0.637246652013799,0.228093576974757,-0.525072918626394,-0.24463858515788,-0.236626175630209,2.17510909219901,0.107907434059679,3.5131814833202,0.997284891631252
69,NaN,NaN,2,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,0.678080834641745,1.45244144576771,3.99263373086314,-0.494315604633073,-0.581159785320097,-0.646292920835364,-0.248257092686506,-0.566685755205593,-0.233783062572002,-0.125227836713223,1.85771428897382,-0.342338288430782,4.1952701524662,1.21361994887839
70,NaN,NaN,2,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,0.449176728756813,1.20531078344229,3.90578955017612,-0.431594807470223,-0.556232289011784,-0.606087281628409,-0.1823198443871,-0.672560605117242,-0.273720664184245,0.28299342003473,1.52936823545035,-0.215556506131516,3.33245713508494,0.964344985795267
71,NaN,NaN,2,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,0.791318834949334,1.49075505489433,4.19612156600235,-0.541569055889248,-0.304024679304154,-0.515175236268682,0.210654803296883,-0.59435669513038,-0.317221589114437,-0.185252491011607,1.84707161977197,-0.040086483098494,3.77382045207329,0.976075572293297
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,0.510664552983983,1.33327193115829,4.5190059593606,-0.401681811900248,-0.44655130525521,-0.685855269815009,-0.0128128694905759,-0.566203287535109,-0.44655130525521,-0.0427258650605506,1.72214087356796,-0.237160336265387,3.11309516757179,1.36318492672826
73,NaN,NaN,2,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,0.609607538330822,1.48973990798585,4.36311323244785,-0.434471057044259,-0.33955482110107,-0.736477262318043,-0.192866092825232,-0.56390228787588,-0.443099805766367,0.00559512778325482,2.34398603147455,-0.0893211081599344,3.39669337557174,1.10144621549098
74,NaN,NaN,2,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,0.610202624449589,1.36060622021361,4.26165104919823,-0.449645753072794,-0.310395601281532,-0.720409937111359,-0.356812318545286,-0.697201578479482,-0.418701274896958,0.262077244971434,2.46687131499975,0.146035451812049,2.99292744398896,1.62363428470822
75,NaN,NaN,2,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,0.826110688085535,1.47875786415771,4.59922717475281,-0.509776500437202,-0.254836197284008,-0.723926355085885,-0.0814767911398362,-0.479183664058819,-0.540369336815586,0.102080227130464,1.83567428857218,-0.305824257914647,3.19195670134718,1.8050814521938
76,NaN,NaN,2,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,0.724134566824258,1.62832284200759,5.55780271460882,-0.227642564947667,-0.248037789199923,-0.710329538917715,0.0850842069202507,-0.662740682329119,-0.438393215554308,0.350222122199573,2.00223528663227,-0.0440855466773676,3.38231212770156,1.63512125009167
77,NaN,NaN,2,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,1.32045207591401,1.74778058405651,6.11721457981354,-0.410228382063098,-0.217930553398974,-0.752091188577095,-0.559793359912972,-0.687991912355721,-0.42091159476666,0.358962932593397,2.07896017786695,0.294863656372022,3.31821285148019,1.75846379676007
