Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14,Unit_15,Unit_16,Unit_17
12,NaN,NaN,0.5,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.5057287875831,-0.584819729069391,-0.495057787541299,-0.637547023393585,-0.0148627856602443,-0.481248258075438,-0.559711493676918,-0.669560023518989,-0.533347846514821,-0.646962611665763,0.816847511715438,0.33539709806476,-0.211962433491161,0.00208527322967528,-0.482503669845062,-0.458650846222212,-0.669560023518989
13,NaN,NaN,0.5,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.506998797163998,-0.585943760537543,-0.53362520492904,-0.617708597871277,0.0708409643334834,-0.492984898340292,-0.571462731753046,-0.668625763597409,-0.548106233713536,-0.632656756616563,0.921951752893234,0.163332696569944,-0.156651326571346,-0.123952229316032,-0.492050638418712,-0.450476071908384,-0.667691503675828
14,NaN,NaN,0.5,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.493802375771675,-0.573590768241091,-0.534533513186132,-0.613205984082549,0.0730857833117251,-0.504403630715164,-0.553504179927112,-0.66844410194599,-0.557409905432608,-0.655053043070004,1.00097457126024,0.098751979490698,-0.162931629377525,-0.183576178478003,-0.476505591390193,-0.420151551953753,-0.664538376440494
15,NaN,NaN,0.5,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.487441622805582,-0.559083787792106,-0.516232399388951,-0.605952493858056,0.022088167425679,-0.4700332462668,-0.55506647012931,-0.669560023518989,-0.563101105454902,-0.636082376329024,0.91861955917293,0.119173344276576,-0.208907598185076,-0.240376586543643,-0.484093858086585,-0.380982704741494,-0.665542705856193
16,NaN,NaN,0.5,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.433542610829739,-0.540880317132563,-0.530209317090761,-0.586075140839015,-0.0186290209691153,-0.486897611038745,-0.554062140713611,-0.669560023518989,-0.559083787792106,-0.633153082199903,1.10308139518964,0.157756332663011,-0.12282819784788,-0.288542551438205,-0.49191925811724,-0.360728728191566,-0.659516729362
17,NaN,NaN,0.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.491372546540145,-0.565239355178648,-0.528305950859397,-0.601524805036158,0.0438378388581271,-0.505627544698453,-0.552928220405564,-0.655305025360681,-0.543208903479445,-0.641050027202374,0.884234775736528,0.119000556420112,-0.163507588899073,-0.269124166162897,-0.48359709299925,-0.407138466513783,-0.665672296748542
18,NaN,NaN,0.5,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.450236194360951,-0.548497612869874,-0.512667482363858,-0.591928074089287,-0.0300464820631252,-0.498552582467548,-0.552297778226573,-0.669560023518989,-0.546868970574146,-0.635901416073944,1.00522713725464,0.225650358366172,-0.123964854450107,-0.252627595812619,-0.493123774815122,-0.367718318044065,-0.664674096631805
19,NaN,NaN,0.5,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.471951424970658,-0.54361168598269,-0.517010528485799,-0.60061416633317,0.00524076767764833,-0.496381059406578,-0.575641651132007,-0.669017142753746,-0.530039666851623,-0.606585854750839,0.988397833532122,0.234879331375297,-0.11039283531904,-0.231998126733398,-0.483894801805996,-0.393776594775713,-0.666845619692776
20,NaN,NaN,0.5,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.493123774815122,-0.551212016696087,-0.516467647720556,-0.595185358680743,-0.0316751243588532,-0.47032278267493,-0.571298605010066,-0.669560023518989,-0.551212016696087,-0.652187839031224,0.955824987617561,0.136075032101131,-0.179881573270102,-0.284114680196694,-0.47846599415357,-0.392147952479985,-0.669560023518989
21,NaN,NaN,0.5,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.424915678669248,-0.509897398459158,-0.539769760567126,-0.59281895534507,-0.152459134615536,-0.485175443611184,-0.553160819443112,-0.662349453354997,-0.535649434759131,-0.625266521083036,0.92809630853132,0.143174242108151,-0.173060763655514,-0.402768927451271,-0.466118936749204,-0.274523786677407,-0.666469779162992
22,NaN,NaN,0.5,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.269373379417412,-0.503201869021165,-0.503201869021165,-0.5644917154151,-0.318302248387361,-0.505777072651162,-0.566551878319098,-0.667499860614991,-0.531529108951135,-0.617540910193044,0.81530238953744,0.0710685404682272,-0.239501017309444,-0.420280312135253,-0.497021380309172,-0.144733523725544,-0.652563679561007
23,NaN,NaN,0.75,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.423813169615155,-0.542449581844592,-0.407806669552453,-0.621540523330884,0.312485833269128,-0.387092375353663,-0.504787228755882,-0.669560023518989,-0.465241758012736,-0.63566390573915,1.56005127933265,0.837875658856635,0.0168363615227534,0.337907921604007,-0.388975493008098,-0.353196257573824,-0.669560023518989
24,NaN,NaN,0.75,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.425718183986503,-0.544135629046819,-0.465657795634065,-0.59178288504742,0.44104145825972,-0.404697335750944,-0.522414085870075,-0.668158633636618,-0.48737933881081,-0.61420512316535,1.71770764109935,0.57977905661441,0.099803021902476,0.148851667785447,-0.403295945868573,-0.340934096103081,-0.666757243754248
25,NaN,NaN,0.75,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.405923551898018,-0.525606140602141,-0.467020258019703,-0.585028964364328,0.444408686727082,-0.421825434313251,-0.495476258131173,-0.667886141159491,-0.501334846389417,-0.647799552845512,1.83624186864986,0.482907980995541,0.0903825676932068,0.0594157440424896,-0.379978375325795,-0.295447316171135,-0.662027552901247
26,NaN,NaN,0.75,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.396382422448878,-0.503845669928664,-0.439568587323932,-0.57414872902759,0.367912262898013,-0.370269857640706,-0.497819693434471,-0.669560023518989,-0.509871646422858,-0.619343552734042,1.71270935051889,0.513540028174359,0.0214186144818798,-0.0257848680559703,-0.391360775370383,-0.236694045352747,-0.663534047024795
27,NaN,NaN,0.75,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.315533904485114,-0.47654046393935,-0.460533963876648,-0.544332699499028,0.306836480305822,-0.395566404798623,-0.496313199310922,-0.669560023518989,-0.503845669928664,-0.614949611540359,1.98940210454395,0.57141451075401,0.150537714987674,-0.0980338153978125,-0.403098875416365,-0.206313080527854,-0.654495082283505
28,NaN,NaN,0.75,NaN,NaN,0,0,1,NaN,1,NaN,-0.402278808050724,-0.513079021008477,-0.4576789145296,-0.567507195794742,0.400536770046685,-0.423661305288185,-0.494612318848852,-0.648177526281528,-0.480033343459673,-0.626795029044067,1.66113217536429,0.513280846389663,0.0895186284108853,-0.0689062374848505,-0.390615627739381,-0.27592768801118,-0.663728433363318
29,NaN,NaN,0.75,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.340574279781932,-0.487966407545316,-0.434221211786292,-0.553112099374437,0.289710288664807,-0.413048861941828,-0.493666655580364,-0.669560023518989,-0.485523444101724,-0.619072112351421,1.84262071764146,0.673255549308752,0.148832730084334,-0.0441613819594345,-0.404905650463188,-0.216797465306603,-0.662231133188213
30,NaN,NaN,0.75,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.373147125696492,-0.48063751721454,-0.440735780969204,-0.566141237740261,0.342641163275967,-0.409791577350372,-0.528682464938517,-0.668745702371125,-0.46027948851794,-0.575098770366765,1.81737676205768,0.68709900882244,0.169190758780934,-0.0132171783406024,-0.3910621909495,-0.255884880404075,-0.665488417779669
31,NaN,NaN,0.75,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.404905650463188,-0.492038013284636,-0.43992145982134,-0.557998026261621,0.287267325221215,-0.3707041622529,-0.522167895755604,-0.669560023518989,-0.492038013284636,-0.643501746787341,1.76851749318584,0.538892559911192,0.0649576518543418,-0.0913920085355468,-0.38291897947086,-0.253441916960483,-0.669560023518989
32,NaN,NaN,0.75,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.302593506244377,-0.430066085929242,-0.474874629091195,-0.554448421258111,0.10609130983619,-0.392983153657282,-0.494961217405174,-0.658744168273,-0.468694140379202,-0.603119769865059,1.72692447455647,0.549541374921721,0.075188866276223,-0.269373379417412,-0.364398393364312,-0.077005668256616,-0.664924656984994
33,NaN,NaN,0.75,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.0692800573666242,-0.420022791772253,-0.420022791772253,-0.511957561363156,-0.142673360821547,-0.423885597217249,-0.515047805719153,-0.666469779162992,-0.462513651667208,-0.591531353530072,1.55773359606565,0.441382822461835,-0.0244715142046717,-0.295640456443385,-0.410752058704263,0.117679726171178,-0.644065507582016
34,NaN,NaN,1,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.341897551647211,-0.500079434619793,-0.320555551563608,-0.605534023268182,0.6398344521985,-0.292936492631888,-0.449862963834847,-0.669560023518989,-0.397135669510652,-0.624365199812537,2.30325504694987,1.34035421964851,0.245635156536668,0.67373056997834,-0.295447316171135,-0.247741668925435,-0.669560023518989
35,NaN,NaN,1,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.344437570809007,-0.502327497556096,-0.397690386339091,-0.565857172223564,0.811241952185956,-0.316409773161595,-0.473365439987104,-0.667691503675828,-0.426652443908083,-0.595753489714137,2.51346352930546,0.996225416658876,0.356257370376298,0.421655564886926,-0.314541253318434,-0.231392120297778,-0.665822983832667
36,NaN,NaN,1,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.318044728024361,-0.477621512963192,-0.399507002853275,-0.556851944646108,0.815731590142439,-0.339247237911339,-0.437448336335235,-0.667328180372991,-0.445259787346226,-0.64054606262102,2.67150916603948,0.867063982500385,0.343696764763939,0.302407666562982,-0.283451159261398,-0.170743080388517,-0.659516729362
37,NaN,NaN,1,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.305323222092174,-0.448607552065223,-0.362904775258914,-0.542344964197124,0.713736358370347,-0.270506469014611,-0.440572916739631,-0.669560023518989,-0.456642187390814,-0.60260472913906,2.50679914186485,0.907906712072142,0.251744827148836,0.188806850431703,-0.298627692654182,-0.0924053859639997,-0.661525388193398
38,NaN,NaN,1,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.197525198140488,-0.412200610746136,-0.390858610662534,-0.502590258159041,0.632301981580758,-0.304235198558501,-0.438564257908233,-0.669560023518989,-0.448607552065223,-0.596746140880816,2.87572281389826,0.98507268884501,0.423903627823229,0.0924749206425796,-0.31427849271549,-0.0518974328641426,-0.64947343520501
39,NaN,NaN,1,NaN,NaN,0,0,1,NaN,1,NaN,-0.313185069561302,-0.460918686838307,-0.387051878199804,-0.533489586553327,0.757235701235243,-0.341695065877917,-0.436296417292139,-0.641050027202374,-0.416857783439902,-0.612540030885759,2.43802957499205,0.907561136359213,0.342544845720843,0.131311691193196,-0.297634162479512,-0.144716909508577,-0.661784569978094
40,NaN,NaN,1,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.230912365202913,-0.427435202220759,-0.355774941208726,-0.514296124659586,0.609467059392739,-0.327545141416108,-0.435035532934156,-0.669560023518989,-0.424177917629303,-0.602242808628898,2.68001429802828,1.12086074025133,0.421630314618775,0.16430483189375,-0.316687526111254,-0.0658766125691413,-0.659788169744621
41,NaN,NaN,1,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.274342826422326,-0.417663348446391,-0.364461033452609,-0.531668309147351,0.680041558874286,-0.323202095294166,-0.481723278745026,-0.668474261988504,-0.390519310184257,-0.54361168598269,2.64635569058323,1.13931868626958,0.448774352880909,0.205563770052193,-0.298229580093004,-0.117993166032438,-0.664131215866562
42,NaN,NaN,1,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.316687526111254,-0.432864009873185,-0.363375271922124,-0.520810693842498,0.606209774801283,-0.27108554183087,-0.473037186501143,-0.669560023518989,-0.432864009873185,-0.634815654543458,2.58120999875411,0.941710087721252,0.309796876978785,0.101330663125601,-0.28737196478815,-0.114735881440982,-0.669560023518989
43,NaN,NaN,1,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.180271333819507,-0.350234773399327,-0.409979497615264,-0.516077887171151,0.364641754287917,-0.300790863703379,-0.436761615367235,-0.655138883191004,-0.401738845999272,-0.580973018647083,2.52575264058163,0.955908507735291,0.32343849620796,-0.135977831383554,-0.26267784997942,0.120512450164175,-0.663379534806996
44,NaN,NaN,1,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,0.130813264684164,-0.336843714523341,-0.336843714523341,-0.459423407311211,0.0329555267442675,-0.341994121783336,-0.463543733119207,-0.665439697710993,-0.393498194383281,-0.565521796867099,2.30016480259387,0.811697104455444,0.190557988900101,-0.171000600751517,-0.324482737099354,0.3800929760679,-0.635567335603025
45,NaN,NaN,1.25,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.259981933679266,-0.457709287394994,-0.233304433574763,-0.58952752320548,0.967183071127873,-0.198780609910112,-0.394938698913811,-0.669560023518989,-0.329029581008568,-0.613066493885924,3.04645881456708,1.84283278044038,0.474433951550582,1.00955321835267,-0.201919139334171,-0.142287080277047,-0.669560023518989
46,NaN,NaN,1.25,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.263156957631512,-0.460519366065373,-0.329722977044116,-0.539931459399708,1.18144244611219,-0.228122210572247,-0.424316794104132,-0.667224373715038,-0.365925549005357,-0.577301856262924,3.30921941751157,1.41267177670334,0.612711718850119,0.694459461988405,-0.225786560768296,-0.121850144492476,-0.664888723911087
47,NaN,NaN,1.25,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.230165904150704,-0.429636885324243,-0.331993747686846,-0.528674924927888,1.1870544935578,-0.256669041509426,-0.379420414539296,-0.666770219586492,-0.389184728303036,-0.633292572396527,3.50677646342909,1.25121998400523,0.597010961834671,0.545399589083475,-0.186923943197,-0.0460388446058988,-0.657005905822752
48,NaN,NaN,1.25,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.214264021735471,-0.393369434201781,-0.286240963193895,-0.510541199366657,1.05956045384268,-0.170743080388517,-0.383326140044792,-0.669560023518989,-0.403412728358771,-0.585865905544078,3.30088893321081,1.30227339596992,0.482071039815792,0.403398568919376,-0.20589460993798,0.0518832734247477,-0.659516729362
49,NaN,NaN,1.25,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.0795164917958634,-0.347860757552923,-0.32118325744842,-0.460847816819054,0.957767482855695,-0.212903992318378,-0.380815316505545,-0.669560023518989,-0.393369434201781,-0.578542670221273,3.76204352325257,1.39873086693601,0.697269540658783,0.282983656682972,-0.225458110014615,0.102518214799569,-0.644451788126516
50,NaN,NaN,1.25,NaN,NaN,0,0,1,NaN,1,NaN,-0.22409133107188,-0.408758352668136,-0.316424841870008,-0.499471977311911,1.1139346324238,-0.259728826467648,-0.377980515735427,-0.63392252812322,-0.35368222342013,-0.598285032727452,3.2149269746198,1.30184142632876,0.595571063030801,0.331529619871242,-0.204652697219642,-0.0135061310059735,-0.65984070659287
51,NaN,NaN,1.25,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.121250450623894,-0.366903996896201,-0.277328670631161,-0.475480149944735,0.929223830120671,-0.242041420890387,-0.376404410287948,-0.669560023518989,-0.362832391156881,-0.585413504906375,3.51740787841509,1.56846593119391,0.694427899153216,0.372771045746935,-0.228469401759321,0.0850442401683206,-0.657345206301029
52,NaN,NaN,1.25,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.17553852714816,-0.354689179678241,-0.288186285936014,-0.497195380554442,1.0174419544726,-0.236612613237961,-0.434764092551535,-0.668202821605882,-0.320759131850574,-0.512124601598615,3.47533461910879,1.59153836371673,0.728357946980883,0.424344718444989,-0.205396969236507,0.0198985483392003,-0.662774013953456
53,NaN,NaN,1.25,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.228469401759321,-0.373690006461735,-0.286829084022907,-0.483623361423375,0.925152224381351,-0.17146692140884,-0.423906477246681,-0.669560023518989,-0.373690006461735,-0.626129562299576,3.39390250432239,1.34452761553131,0.554636102103229,0.294053334786748,-0.19182495010544,0.0239701540785203,-0.669560023518989
54,NaN,NaN,1.25,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.0579491613946362,-0.270403460869411,-0.345084366139332,-0.477707353084192,0.623192198739643,-0.208598573749477,-0.378562013329297,-0.651533598109008,-0.334783551619343,-0.558826267429106,3.32458080660678,1.36227564054886,0.571688126139698,-0.00258228334969479,-0.160957306594527,0.318030568584966,-0.661834412628997
55,NaN,NaN,1.25,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,0.330906586734952,-0.253664637274429,-0.253664637274429,-0.406889253259267,0.208584414310082,-0.260102646349422,-0.412039660519261,-0.664409616258995,-0.324482737099354,-0.539512240204127,3.04259600912208,1.18201138644905,0.405587492004873,-0.0463607450596485,-0.238213415494445,0.642506225964623,-0.627069163624034
56,NaN,NaN,1.5,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.178066315711322,-0.415339140170196,-0.146053315585918,-0.573521023142778,1.29453169005725,-0.104624727188337,-0.340014433992775,-0.669560023518989,-0.260923492506484,-0.601767787959311,3.78966258218429,2.34531134123226,0.703232746564496,1.345375866727,-0.108390962497208,-0.0368324916286585,-0.669560023518989
57,NaN,NaN,1.5,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.181876344454017,-0.41871123457465,-0.261755567749141,-0.514005746575851,1.55164294003843,-0.139834647982898,-0.375268148221161,-0.666757243754248,-0.30519865410263,-0.558850222811711,4.10497530571768,1.82911813674781,0.869166067323941,0.967263359089884,-0.137031868218157,-0.0123081686871729,-0.663954463989507
58,NaN,NaN,1.5,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.142287080277047,-0.381652257685294,-0.264480492520418,-0.500497905209668,1.55837739697315,-0.174090845107513,-0.321392492743357,-0.666212258799993,-0.333109669259845,-0.626039082172035,4.34204376081871,1.63537598551007,0.850325158905403,0.788391511603968,-0.0903967271326019,0.0786653911767193,-0.654495082283505
59,NaN,NaN,1.5,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.123204821378767,-0.33813131633834,-0.209577151128876,-0.478737434536191,1.40538454931501,-0.0709796917624224,-0.326079363349952,-0.669560023518989,-0.350183269326727,-0.569127081949095,4.09497872455677,1.69664007986771,0.712397252482749,0.617990287407048,-0.113161527221778,0.196171932813495,-0.657508070530602
60,NaN,NaN,1.5,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,0.0384922145487618,-0.28352090435971,-0.251507904234306,-0.419105375479067,1.28323298413063,-0.121572786078256,-0.323066375102856,-0.669560023518989,-0.33813131633834,-0.56033919956173,4.64836423260688,1.81238904502701,0.970635453494338,0.473492392723364,-0.13663772731374,0.256933862463281,-0.639430141048021
61,NaN,NaN,1.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.134997592582458,-0.356598018497965,-0.245797805540212,-0.465454368070495,1.47063356361236,-0.17776258705738,-0.319664614178714,-0.626795029044067,-0.290506663400358,-0.584030034569144,3.99182437424756,1.69612171629831,0.84859728034076,0.531747548549288,-0.111671231959773,0.11770464749663,-0.657896843207647
62,NaN,NaN,1.5,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.0115885360448744,-0.306372791571644,-0.198882400053595,-0.436664175229884,1.2489806008486,-0.156537700364667,-0.31777328764174,-0.669560023518989,-0.30148686468446,-0.568584201183853,4.35480145880191,2.01607112213649,0.967225483687657,0.58123725960012,-0.140251277407387,0.235965092905783,-0.654902242857437
63,NaN,NaN,1.5,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.0767342278739947,-0.291715010910092,-0.211911538419419,-0.462722451961532,1.35484235007092,-0.150023131181755,-0.387804906358044,-0.667931381223261,-0.250998953516891,-0.48063751721454,4.30431354763434,2.04375804116387,1.00794154108086,0.643125666837784,-0.112564358380011,0.157790262710838,-0.661416812040349
64,NaN,NaN,1.5,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.140251277407387,-0.314516003050284,-0.210282896123691,-0.446436029004252,1.24409467396142,-0.0718483009868107,-0.37477576799222,-0.669560023518989,-0.314516003050284,-0.617443470055693,4.20659500989066,1.74734514334137,0.799475327227673,0.486776006447895,-0.0962779354227308,0.162676189598022,-0.669560023518989
65,NaN,NaN,1.5,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,0.0643730110302343,-0.190572148339496,-0.280189234663401,-0.439336818997233,0.881742643191369,-0.116406283795574,-0.320362411291359,-0.647928313027012,-0.267828257239414,-0.53667951621113,4.12340897263194,1.76864277336243,0.819937756071435,0.130813264684164,-0.0592367632096349,0.515548687005757,-0.660289290450999
66,NaN,NaN,1.5,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,0.530999908785741,-0.170485560025517,-0.170485560025517,-0.354355099207323,0.384213301875896,-0.178211170915509,-0.360535587919316,-0.663379534806996,-0.255467279815427,-0.513502683541154,3.7850272156503,1.55232566844266,0.620616995109646,0.0782791106322197,-0.151944093889537,0.904919475861345,-0.618570991645043
67,NaN,NaN,2,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.0142350797754324,-0.330598845720598,0.0284489203917724,-0.541508023017375,1.94922892791599,0.0836870382552139,-0.230165904150704,-0.669560023518989,-0.124711315502316,-0.579170376106085,5.27607011741872,3.35026846281601,1.16083033659232,2.01702116347567,0.0786653911767193,0.174076685668118,-0.669560023518989
