Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14,Unit_15
11,NaN,NaN,0.25,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.345061552281678,-0.457140176870318,-0.433485391781259,0.218147616505461,-0.522472440449626,-0.577666938990766,-0.601321724079826,-0.564713128108662,-0.591183959041657,-0.566402755615023,-0.458266595207893,-0.0550088303563016,-0.559081036420791,-0.514024302917819,-0.350693643969549
12,NaN,NaN,0.5,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.44480589607388,-0.258327340288459,-0.217156750050119,1.00706285968404,-0.401213506409756,-0.521092577986098,-0.536834274253699,-0.470234790044619,-0.581637563630715,-0.544099672531053,-0.515038079421636,-0.309185128229937,-0.517459878847421,-0.281334434833413,-0.198993254356734
13,NaN,NaN,0.5,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.461066549361292,-0.364194572329904,-0.290848646863282,1.10964336393335,-0.508118652490823,-0.549635214075703,-0.574545151026632,-0.528876933283263,-0.604990629522211,-0.57869680718512,-0.534412474827914,-0.283929219932468,-0.531644704055588,-0.371113999260717,-0.261787053753865
14,NaN,NaN,0.5,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.395126280826026,-0.362399261558666,-0.294327061482555,1.16922524015382,-0.520798034812692,-0.537816084831719,-0.561379538704219,-0.531270680978247,-0.611124607990607,-0.573161265640469,-0.51425263095922,-0.306108788418805,-0.50247090402297,-0.31919959612575,-0.175200711349362
15,NaN,NaN,0.5,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.357748579873304,-0.36157247370349,-0.287643859653221,1.20877325922638,-0.458444450734878,-0.554041796489537,-0.569337371810283,-0.547668640105893,-0.597379259898316,-0.57188663436374,-0.536196958615334,-0.200968932835663,-0.503056545420386,-0.347551529659474,-0.161455363257071
16,NaN,NaN,0.5,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.343727635829287,-0.411283093495913,-0.301664803697237,0.999733729842854,-0.450796663074505,-0.557865690319724,-0.559140321596452,-0.533647696061877,-0.601203153728502,-0.564238846703367,-0.510704333080758,-0.149983681766512,-0.522176014571317,-0.385790467961337,-0.165279257087257
17,NaN,NaN,0.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.356623905217367,-0.387964838962816,-0.259751928185979,0.842879104494818,-0.462043409633877,-0.533272804509897,-0.567462914050387,-0.476289288609081,-0.600228435693357,-0.54182033189502,-0.504781046559489,-0.132963605306663,-0.526149865022295,-0.415032009015703,-0.179975005924836
18,NaN,NaN,0.5,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.365106678607147,-0.369509950290392,-0.318872325933076,0.956975644287134,-0.480692560292326,-0.52912854880802,-0.581967809006959,-0.504910554550173,-0.608387439106428,-0.554447360986678,-0.52032200544153,-0.158152909494637,-0.518120369599908,-0.387123037023372,-0.140539822761657
19,NaN,NaN,0.5,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.357748579873304,-0.375593417747507,-0.285094597099763,1.17308358347797,-0.418930881156286,-0.566788109256825,-0.560414952873181,-0.511978964357487,-0.612674835219061,-0.570612003087011,-0.497958020313471,-0.102822324527546,-0.500507282866928,-0.408733830942455,-0.170377782194172
20,NaN,NaN,0.5,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.369509950290392,-0.355199317319846,-0.257226522367647,0.934959285870909,-0.501608100787739,-0.551144907224244,-0.551144907224244,-0.535733456332887,-0.602883349502372,-0.547842453461811,-0.502708918708551,-0.0590792966216268,-0.52912854880802,-0.350796045636601,-0.251722432763591
21,NaN,NaN,0.5,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.312079473885143,-0.323893129620678,-0.316804936179357,1.07838780618734,-0.53299483613965,-0.540083029580971,-0.579068093508236,-0.523543911551222,-0.6003326738322,-0.522362545977668,-0.399500526328103,0.0895848211230502,-0.521181180404114,-0.436122859108262,-0.133693272278563
22,NaN,NaN,0.5,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,-0.0685258504071928,-0.292683099584474,-0.245373529406354,1.05789248716708,-0.42334762674309,-0.533736623825369,-0.581046194003489,-0.507829002061161,-0.560770663927152,-0.511208257073884,-0.294935936259622,0.51157959344356,-0.496564818685418,-0.406451351679476,-0.0797900337829356
23,NaN,NaN,0.75,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.356410217032739,-0.0766923833546064,-0.0149364979970967,1.82139291660415,-0.291021632536552,-0.470840239901066,-0.494452784302466,-0.394553557988848,-0.561657718367992,-0.505350881718497,-0.461758492054373,-0.152979065266824,-0.46539119119305,-0.111203025172038,0.0123087455429811
24,NaN,NaN,0.75,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.380801196963856,-0.235493231416774,-0.125474343216841,1.97526367297811,-0.451379351658153,-0.513654194035474,-0.551019099461866,-0.482516772846813,-0.596687317205235,-0.557246583699598,-0.490820085163789,-0.115095202820621,-0.486668429005301,-0.245872371812994,-0.0818819535527165
25,NaN,NaN,0.75,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.281890794160958,-0.232800265259917,-0.130691965145752,2.06463648730881,-0.470398425140956,-0.495925500169498,-0.531270680978247,-0.486107394389289,-0.60588828490783,-0.548943271382622,-0.460580319360748,-0.148364555550126,-0.442907728956373,-0.168000767110543,0.047997560054038
26,NaN,NaN,0.75,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.225824242731874,-0.231560083477154,-0.12066716240175,2.12395851591764,-0.376868049024236,-0.520264067656224,-0.543207430637342,-0.510704333080758,-0.585270262769392,-0.547031324467529,-0.49349681084492,0.00934522782458677,-0.443786191052497,-0.210528667411129,0.0686155821924753
27,NaN,NaN,0.75,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.20479282666585,-0.306126013165788,-0.141698578467774,1.81039922184236,-0.365396367533677,-0.525999908401504,-0.527911855316597,-0.489672917014733,-0.591006103514672,-0.53555964297697,-0.455257872543056,0.0858231044283139,-0.472465394778895,-0.267887074863924,0.0628797414471958
28,NaN,NaN,0.75,NaN,NaN,0,0,1,NaN,1,NaN,-0.224137230747969,-0.271148631366142,-0.078829265200887,1.57511728382031,-0.382266487372734,-0.489110579686765,-0.5403957439975,-0.40363530583554,-0.589544026461954,-0.501931870764448,-0.446372942761153,0.111353219118088,-0.478426170455362,-0.311749386445474,0.0408361181908273
29,NaN,NaN,0.75,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.23686139083264,-0.243466298357507,-0.167509861821532,1.74626209350878,-0.410240213360408,-0.482894196133949,-0.562153086432357,-0.446567204747178,-0.601782531581561,-0.520872414401936,-0.469684381084214,0.0735692628361258,-0.46638192732178,-0.269885928456976,0.0999888929355953
30,NaN,NaN,0.75,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.225824242731874,-0.252591499543179,-0.116843268571563,2.07042400229504,-0.317597694656347,-0.539383536807156,-0.52982380223169,-0.457169819458149,-0.608213625750511,-0.545119377552436,-0.436138403392124,0.156565140286762,-0.439962297222311,-0.302302119335602,0.055231953786823
31,NaN,NaN,0.75,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.243466298357507,-0.222000348901688,-0.0750411564733896,1.71323755588445,-0.441613524103528,-0.515918733758285,-0.515918733758285,-0.492801557421249,-0.593526397175477,-0.510965053114635,-0.443264750984744,0.222179682145641,-0.482894196133949,-0.215395441376821,-0.0667850220673053
32,NaN,NaN,0.75,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.157320583749633,-0.175041067352936,-0.164408777190954,1.92838033635909,-0.488693627131393,-0.499325917293375,-0.557803513184273,-0.474517240248751,-0.589700383670218,-0.472745191888421,-0.288452162414073,0.445175858762657,-0.47097314352809,-0.343385661584311,0.110258718660237
33,NaN,NaN,0.75,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,0.208009851467292,-0.12822602229863,-0.0572616670314502,1.89763735782871,-0.324222813036554,-0.489806308659972,-0.560770663927152,-0.45094487601366,-0.530357368812646,-0.456013758532744,-0.131605277311352,1.07816801724342,-0.434048600950046,-0.298878400441133,0.191113576403678
34,NaN,NaN,1,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.268014537991597,0.104942573579246,0.187283754055925,2.63572297352425,-0.180829758663348,-0.420587901816033,-0.452071294351234,-0.318872325933076,-0.541677873105268,-0.466602090905942,-0.40847890468711,0.00322699769628857,-0.413322503538679,0.0589283844893366,0.223610745442696
35,NaN,NaN,1,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.30053584456642,-0.106791890503645,0.0398999604295996,2.84088398202287,-0.394640050825483,-0.477673173995244,-0.5274930478971,-0.436156612410363,-0.588384004888258,-0.535796360214077,-0.447227695499665,0.0537388142912265,-0.441692153955014,-0.120630744365272,0.0980231466484324
36,NaN,NaN,1,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.16865530749589,-0.103201268961169,0.0329431311910521,2.9600477344638,-0.419998815469221,-0.454034915507276,-0.501161823252275,-0.440944107800331,-0.600651961825052,-0.524725277124775,-0.406908007762276,0.00937967731855234,-0.383344553889777,-0.0168019380953363,0.271195831457438
37,NaN,NaN,1,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.093899905590445,-0.101547693250818,0.0463095348497215,3.03914377260891,-0.295291647313593,-0.486486338822911,-0.517077489464402,-0.473740026055624,-0.573161265640469,-0.522176014571317,-0.450796663074505,0.219659388484837,-0.384515836684608,-0.0735058051627844,0.298686527642021
38,NaN,NaN,1,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.0658580175024117,-0.200968932835663,0.0182676467616883,2.62106471384187,-0.279996071992848,-0.494134126483284,-0.496683389036742,-0.44569813796759,-0.580809053300842,-0.506880439250572,-0.399811412005354,0.32162989062314,-0.422754774986472,-0.149983681766512,0.291038739981649
39,NaN,NaN,1,NaN,NaN,0,0,1,NaN,1,NaN,-0.0916505562785707,-0.154332423769469,0.102093397784205,2.3073554631458,-0.302489565111591,-0.444948354863632,-0.513328573944612,-0.330981323061999,-0.578859617230551,-0.462043409633877,-0.387964838962816,0.355670043542838,-0.430702475888428,-0.208466763875244,0.261647242306491
40,NaN,NaN,1,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,-0.108616103058132,-0.117422646424622,-0.016147397709989,2.53554854273043,-0.339787866428489,-0.436659843459877,-0.542338363857755,-0.388223854944183,-0.595177624056693,-0.487297467817193,-0.419046756726897,0.305291435166889,-0.414643485043653,-0.152648819890581,0.340517608632848
41,NaN,NaN,1,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,-0.093899905590445,-0.129589581338851,0.0514080599566367,2.9677644211121,-0.216264508156409,-0.511978964357487,-0.499232651590199,-0.402360674558811,-0.60375241628196,-0.51962675201786,-0.374318786470778,0.41595260510107,-0.379417311577693,-0.195870407728748,0.280841689767818
42,NaN,NaN,1,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.117422646424622,-0.0888013804835299,0.107144209420868,2.49151582589798,-0.381618947419316,-0.480692560292326,-0.480692560292326,-0.449869658509612,-0.584169444848581,-0.474087652767459,-0.383820583260938,0.503438660912909,-0.436659843459877,-0.0799948371170401,0.11815238862898
43,NaN,NaN,1,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,-0.00256169361412361,-0.0261890050851938,-0.0120126182025517,2.77837286653084,-0.444392418123136,-0.458568805005779,-0.53653893286031,-0.42549056894628,-0.579068093508236,-0.423127837799173,-0.177403798500043,0.800766896402263,-0.420765106652066,-0.250648464060361,0.354210709599036
44,NaN,NaN,1,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,0.484545553341777,0.0362310549872148,0.130850195343454,2.73738222849033,-0.225097999330017,-0.445875993494576,-0.540495133850815,-0.394060749966159,-0.499944073698141,-0.400819259991605,0.0317253816369178,1.64475644104328,-0.371532383214673,-0.191305449202789,0.462017186590292
45,NaN,NaN,1.25,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.179618858950456,0.286577530513098,0.389504006108947,3.45005303044436,-0.0706378847901447,-0.370335563731001,-0.409689804400002,-0.243191093877304,-0.521698027842544,-0.427853300093387,-0.355199317319846,0.159433060659401,-0.361253815884308,0.229059794150711,0.43491274534241
46,NaN,NaN,1.25,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.220270492168985,0.0219094504094847,0.20527426407604,3.70650429106763,-0.337900749992813,-0.441692153955014,-0.503966996332335,-0.389796451973913,-0.580080692571282,-0.514346136728555,-0.40363530583554,0.222572831403074,-0.396715878904727,0.00461088308245125,0.277928246849581
47,NaN,NaN,1.25,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,-0.0554198208308219,0.02639772733758,0.196578227527856,3.85545898161879,-0.369599205797485,-0.412144330845054,-0.471052965526303,-0.395780821211374,-0.595415638742274,-0.500507282866928,-0.353235696163805,0.167123910187231,-0.32378137882318,0.13439689091987,0.494394102860839
48,NaN,NaN,1.25,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,0.0380244315509844,0.0284646969755185,0.213286232101193,3.95432902930018,-0.213715245602951,-0.452708609989599,-0.490947548291462,-0.436775719030489,-0.561052268511545,-0.497320704675106,-0.408096515304091,0.429973549145086,-0.32524548231672,0.0635170570855602,0.528757473091567
49,NaN,NaN,1.25,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,0.073076791661026,-0.0958118525055382,0.178233871991151,3.43173020584138,-0.194595776452019,-0.462268344565064,-0.465454922756886,-0.401723358920447,-0.570612003087011,-0.478201235524174,-0.344364951467652,0.557436676817965,-0.373044155194049,-0.0320802886690989,0.519197738516101
50,NaN,NaN,1.25,NaN,NaN,0,0,1,NaN,1,NaN,0.0408361181908273,-0.0375162161727952,0.283016060769297,3.03959364247129,-0.222712642850448,-0.400786130040499,-0.486261403891724,-0.258327340288459,-0.568175207999147,-0.422154948503306,-0.329556735164479,0.599986867967588,-0.382978781321494,-0.105184141305015,0.482458366422154
51,NaN,NaN,1.25,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,0.0196291847163759,0.00862100550826348,0.135215066401554,3.32483499195208,-0.269335519496571,-0.390425490785806,-0.522523641283153,-0.329880505141188,-0.588572716531826,-0.453722521232451,-0.368409132369581,0.537013607497652,-0.362905042765525,-0.0354117113241855,0.581046324330101
52,NaN,NaN,1.25,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,0.0380244315509844,-0.00658766313452318,0.219659388484837,3.86510483992917,-0.11493132165647,-0.484574391907818,-0.468641500948708,-0.347551529659474,-0.599291206813409,-0.494134126483284,-0.312499169549432,0.675340069915378,-0.318872325933076,-0.0894386961218943,0.506451425748814
53,NaN,NaN,1.25,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,0.00862100550826348,0.0443975879346284,0.289329575315126,3.26979409591152,-0.321624370735104,-0.445466386826367,-0.445466386826367,-0.406937759597974,-0.574812492521686,-0.437210252420283,-0.324376415537132,0.784697639680177,-0.390425490785806,0.0554057671427406,0.303089799325266
54,NaN,NaN,1.25,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,0.152197196521386,0.122663057182548,0.140383540785851,3.62836539670259,-0.40009120911488,-0.417811692718182,-0.515274352536347,-0.37646389764381,-0.568435803346255,-0.373510483709926,-0.0663554345860132,1.15635793404187,-0.370557069776042,-0.15791126653641,0.598162700537836
55,NaN,NaN,1.25,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,0.761081255216262,0.200688132273059,0.318962057718358,3.57712709915196,-0.125973185623481,-0.401945678329179,-0.520219603774478,-0.337176623918658,-0.469530778583635,-0.345624761450465,0.195056040585188,2.21134486484314,-0.309016165479301,-0.0837324979644457,0.732920796776905
56,NaN,NaN,1.5,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,-0.0912231799093146,0.46821248744695,0.591724258161969,4.26438308736446,0.0395539890830589,-0.320083225645968,-0.36730831444877,-0.167509861821532,-0.50171818257982,-0.389104509280832,-0.301919729952583,0.315639123622514,-0.309185128229937,0.399191203812086,0.646214745242125
57,NaN,NaN,1.5,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,-0.140005139771549,0.150610791322614,0.370648567722481,4.57212460011239,-0.281161449160143,-0.405711133914784,-0.480440944767569,-0.343436291537464,-0.571777380254306,-0.492895913243033,-0.360042916171416,0.391406848514921,-0.35173960385444,0.129852510530174,0.45783334705073
58,NaN,NaN,1.5,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,0.0578156658342462,0.155996723636329,0.36021332386466,4.75087022877378,-0.319199596125749,-0.370253746182832,-0.440944107800331,-0.350617534622416,-0.590179315659497,-0.476289288609081,-0.299563384565333,0.32486814305591,-0.264218203756583,0.285595719935077,0.717592374264239
59,NaN,NaN,1.5,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,0.169948768692414,0.158477087201855,0.380262929352664,4.86951428599145,-0.132138843892309,-0.418930881156286,-0.464817607118522,-0.399811412005354,-0.548943271382622,-0.472465394778895,-0.365396367533677,0.640287709805336,-0.265975127948831,0.200539919333905,0.758828418541113
60,NaN,NaN,1.5,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,0.212011600824464,0.00934522782458677,0.338200097220614,4.24239569784089,-0.109195480911191,-0.430402562646845,-0.434226456477031,-0.357748579873304,-0.560414952873181,-0.449522031797777,-0.288918490929949,0.793243463012791,-0.323333535401627,0.0858231044283139,0.747356737050554
61,NaN,NaN,1.5,NaN,NaN,0,0,1,NaN,1,NaN,0.173322792660225,0.0792999914238783,0.463938723754389,3.77183182179678,-0.142935720589305,-0.356623905217367,-0.459194233838836,-0.185673357514918,-0.557490798767744,-0.382266487372734,-0.271148631366142,0.844303692392338,-0.335255086754561,-0.00190151873478497,0.703269490537818
62,NaN,NaN,1.5,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,0.147874472490884,0.134664657441149,0.286577530513098,4.11412144117373,-0.198883172564652,-0.344191138111734,-0.502708918708551,-0.271537155338193,-0.581967809006959,-0.420147574647709,-0.317771508012265,0.768735779828414,-0.311166600487397,0.0818253972422101,0.821575040027353
63,NaN,NaN,1.5,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,0.169948768692414,0.116414255069805,0.387910717013037,4.76244525874623,-0.0135981351565315,-0.457169819458149,-0.438050350307218,-0.292742384760136,-0.594829997344858,-0.468641500948708,-0.250679552628086,0.934727534729686,-0.258327340288459,0.0169930154849594,0.732061161729809
64,NaN,NaN,1.5,NaN,NaN,3.6,0.0627905195293134,0.998026728428272,NaN,1,NaN,0.134664657441149,0.177596556352787,0.471514941209384,4.04807236592505,-0.261629794050892,-0.410240213360408,-0.410240213360408,-0.364005860686336,-0.56545554019479,-0.400332852073107,-0.264932247813326,1.06595661844745,-0.344191138111734,0.190806371402521,0.488027210021552
65,NaN,NaN,1.5,NaN,NaN,9,0.156434465040231,0.987688340595138,NaN,1,NaN,0.306956086656896,0.271515119450291,0.292779699774254,4.47835792687434,-0.355790000106623,-0.377054580430586,-0.494009772212384,-0.327437226341339,-0.557803513184273,-0.323893129620678,0.0446929293280167,1.51194897168148,-0.320349032900018,-0.0651740690124596,0.842114691476636
66,NaN,NaN,1.5,NaN,NaN,18,0.309016994374947,0.951056516295154,NaN,1,NaN,1.03761695709075,0.365145209558904,0.507073920093263,4.41687196981358,-0.0268483719169446,-0.358015363163782,-0.499944073698141,-0.280292497871157,-0.43911748346913,-0.290430262909325,0.358386699533458,2.777933288643,-0.246499947743929,0.0238404532738978,1.00382440696352
67,NaN,NaN,2,NaN,NaN,-18,-0.309016994374947,0.951056516295154,NaN,1,NaN,0.0855681781729682,0.831482401314654,0.996164762268014,5.89304320120467,0.259937736829466,-0.219578549475903,-0.282545334546305,-0.016147397709989,-0.461758492054373,-0.311606927655722,-0.195360555218056,0.62805124954874,-0.205047752921195,0.739454023134836,1.06881874504155
68,NaN,NaN,2,NaN,NaN,-9,-0.156434465040231,0.987688340595138,NaN,1,NaN,0.0205255650233221,0.408013473148873,0.701397175015362,6.3033652182019,-0.167682847494803,-0.333749093834325,-0.433388841638038,-0.250715970664564,-0.555170755620354,-0.44999546627199,-0.272858136843167,0.729074882738616,-0.261787053753865,0.38033576542562,0.817643547453028
69,NaN,NaN,2,NaN,NaN,-3.6,-0.0627905195293134,0.998026728428272,NaN,1,NaN,0.284286639164383,0.415194716233826,0.687483516538267,6.54169272308376,-0.218400376782278,-0.286472576858389,-0.380726392348388,-0.2602909614445,-0.579706669493941,-0.427853300093387,-0.19221876136839,0.640356608793268,-0.14509185362339,0.58799337796549,1.16398891707104
70,NaN,NaN,2,NaN,NaN,-1.8,-0.0314107590781283,0.999506560365732,NaN,1,NaN,0.433797442975273,0.418501867654527,0.714216323855606,6.69988479937399,0.0310139595289761,-0.35137542348966,-0.412557724772642,-0.325882797955084,-0.524725277124775,-0.422754774986472,-0.279996071992848,1.06091603112584,-0.147434419213054,0.474585643830594,1.21897030944021
71,NaN,NaN,2,NaN,NaN,-0.45,-0.00785390088871133,0.99996915764479,NaN,1,NaN,0.489881219151339,0.219659388484837,0.658132547679539,5.86372668183991,0.061605110170467,-0.366670998810405,-0.371769523917321,-0.269799021779018,-0.54002085244552,-0.392163624344981,-0.178025569854545,1.26485703540244,-0.223912295816781,0.32162989062314,1.20367473411946
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,0.438296141599021,0.312932406617225,0.825784049724573,5.23630818044776,0.0166181239329804,-0.268299455571101,-0.405059893733061,-0.040365391967836,-0.536121980304938,-0.302489565111591,-0.154332423769469,1.33293734124184,-0.239807697620693,0.204663726405674,1.14489173876914
73,NaN,NaN,2,NaN,NaN,0.45,0.00785390088871133,0.99996915764479,NaN,1,NaN,0.404365048039899,0.386751961306919,0.589302458736185,5.69269433961702,-0.0579784787008156,-0.251722432763591,-0.463079473559346,-0.154850455732203,-0.568757993957224,-0.352997681478224,-0.216496259297632,1.23218012448994,-0.207689715931142,0.316299614375001,1.30263247142186
74,NaN,NaN,2,NaN,NaN,1.8,0.0314107590781283,0.999506560365732,NaN,1,NaN,0.433797442975273,0.362418091478461,0.724413374069436,6.55712609638037,0.189068237843346,-0.402360674558811,-0.376868049024236,-0.18312409496146,-0.585907578407757,-0.417656249879557,-0.127040318785393,1.4535024643583,-0.137237368999224,0.229856438698667,1.1832806336918
