Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11,Unit_12,Unit_13,Unit_14,Unit_15,Unit_16,Unit_17,Unit_18,Unit_19,Unit_20,Unit_21,Unit_22
55,NaN,NaN,1.25,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,5.5690141463667,-0.0656706523581588,-0.220045578350621,-0.356877899116666,-0.191977409988355,0.204485468128649,-0.346352335980817,0.253604762762614,-0.381437546433649,-0.0902302996751413,-0.332318251799684,-0.170926283716655,-0.262147830894019,-0.363894941207233,-0.167417762671372,-0.286707478211002,-0.279690436120435,1.45351896024948,0.179925820811667,0.0957213157248695,-0.135841073263823,-0.258639309848736
56,NaN,NaN,1.5,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,4.09991541883634,-0.147446181336683,-0.21999160110377,-0.349536993544997,-0.211355241607688,0.37246266032744,-0.313264283661453,0.755917021953471,-0.401355150521487,0.101280972150472,-0.320173371258319,-0.0334462359884036,-0.171627987925712,-0.397900606723055,-0.183718891220227,-0.304627924165371,-0.380627887730891,1.23782588183483,0.0166446490888707,0.109917331646554,-0.211355241607688,-0.199264338313174
57,NaN,NaN,1.5,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,4.30532072577017,-0.20439947098652,-0.14249778076055,-0.348229868864509,-0.189834367403938,0.259863205708255,-0.339126679125395,0.431003172803583,-0.377360076029671,0.0413866519695374,-0.324561575542814,-0.21168202277781,-0.160704160238776,-0.390104541664429,-0.269942437108135,-0.286328178638539,-0.366436248342735,1.33950150876708,0.00497389301308454,0.116032807830266,-0.197116919195229,-0.229888402256037
58,NaN,NaN,1.5,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,5.36255117716349,-0.166446172228063,-0.135355278042169,-0.34780972164578,-0.197537066413957,0.56678074898928,-0.316718827459886,0.641917076605191,-0.402218786471096,0.266235438525634,-0.363355168738728,-0.093900752460976,-0.18199161932101,-0.394446062924622,-0.244173407692799,-0.306355196064588,-0.34780972164578,1.20932589549776,-0.00580988560094189,0.0848718891079167,-0.161264356530414,-0.194946158565133
59,NaN,NaN,1.5,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,5.33871482495431,-0.173124956905033,-0.143185577318616,-0.353759213743081,-0.201567367512129,0.375264679186169,-0.336793565310778,0.777450344963701,-0.41164201427682,0.161697104803062,-0.356254162041949,-0.0364017901270627,-0.18659767771892,-0.414136962575688,-0.225019881521489,-0.334797606671684,-0.374217789793799,1.3976944920623,0.0474284727149043,0.041440596797621,-0.20306433649145,-0.255458250767679
60,NaN,NaN,1.5,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,5.8429795182741,-0.212527318967871,-0.0753942678265151,-0.371312957131546,-0.205309789960431,0.350439943612431,-0.323196097081947,0.658387847929862,-0.412212288173704,0.153160817409078,-0.378530486138986,0.129102387384278,-0.258238336014989,-0.409806445171225,-0.212527318967871,-0.325601940084427,-0.373718800134026,1.30796545859944,0.0785796843322,0.0641446263173205,-0.174033830928192,-0.207715632962911
61,NaN,NaN,1.5,NaN,NaN,0,0,1,NaN,1,NaN,5.74780600017599,-0.254405298011038,-0.113398431865689,-0.351454558111076,-0.193892229948662,0.483169078749247,-0.324623292083418,0.636164382906954,-0.402833578164037,0.203438858460904,-0.372577044132849,-0.0534562418039015,-0.171057109925124,-0.407971480169333,-0.197888375952781,-0.295508514053407,-0.366297386126376,1.365746467659,0.0852671123390934,-0.0237705857733018,-0.211589447966904,-0.219581739975142
62,NaN,NaN,1.5,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,5.28482394169875,-0.23313388729346,-0.159912578522332,-0.373718800134026,-0.174556840276557,0.214980522385844,-0.323928310169659,0.668952636766839,-0.382505357186561,0.159332327719787,-0.373718800134026,0.138830361263871,-0.218489625539234,-0.376647652484871,-0.230205034942615,-0.306355196064588,-0.391291914239096,1.45388506679333,0.141759213614716,0.0392493813351369,-0.186272249679938,-0.230205034942615
63,NaN,NaN,1.5,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,5.27875017411872,-0.259973698180713,-0.0854909204270866,-0.374823121512213,-0.193714415489462,0.174576764136071,-0.32733730225015,0.54673306858526,-0.397461709765057,0.069666233208258,-0.378136085646776,0.00175046844972633,-0.198683861691306,-0.39635738838687,-0.192057933422181,-0.310772481577338,-0.347215087057526,1.44288986698442,0.135373355210415,0.0724270366537268,-0.188192808598525,-0.2345743064824
64,NaN,NaN,1.5,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,5.870045252052,-0.22425580360496,-0.102159271229104,-0.367403462252516,-0.215835353096281,0.240974086999595,-0.348457448607986,0.438854673953569,-0.401085264287235,0.129403117759588,-0.344247223353647,0.108351991487889,-0.161102424789862,-0.382139250642705,-0.158997312162692,-0.327406322336287,-0.337931885472137,1.61561263254156,0.148349131404118,0.0746701894531701,-0.177943325807222,-0.255832493012509
65,NaN,NaN,1.5,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,6.48441427570451,-0.215673421355729,-0.104264383856274,-0.358173353041078,-0.236400684146325,0.266235438525634,-0.327082458855184,0.486462605675719,-0.40480969431992,0.0511900870731978,-0.34780972164578,0.160008216723828,-0.145718909437467,-0.40480969431992,-0.236400684146325,-0.345218813796956,-0.32449155100636,1.8363255949133,0.180735479514424,-0.0187644248450646,-0.189764342867484,-0.231218868448676
66,NaN,NaN,1.5,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,6.77103345648073,0.0094116980109022,-0.175838213180052,-0.340036998099307,-0.142156411145333,0.333599042595072,-0.327406322336287,0.39254219615583,-0.369508574879686,-0.0200598787694769,-0.310565421318928,-0.116895059619294,-0.22636091623213,-0.348457448607986,-0.112684834364954,-0.255832493012509,-0.24741204250383,1.83243923314006,0.304127465814693,0.203082059710536,-0.0747928070758951,-0.22215069097779
67,NaN,NaN,2,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,5.6135813598496,-0.0495674403810896,-0.146294666737206,-0.319021856658841,-0.13477952074243,0.643644348504408,-0.270658243480783,1.15491683067245,-0.388112732627495,0.282068764268451,-0.279870360276604,0.10243248674995,-0.0818098491664616,-0.383506674229585,-0.0979310535591476,-0.259143097486007,-0.360476382240034,1.79746197718093,0.169220333519649,0.293583910263226,-0.13477952074243,-0.118658316349744
68,NaN,NaN,2,NaN,NaN,-7,-0.121869343405147,0.992546151641322,NaN,1,NaN,5.88745510242805,-0.125505159914205,-0.0429695729462451,-0.317279023751524,-0.106085021804097,0.493511742345494,-0.305141437432706,0.721698365139266,-0.35611929997174,0.202209670693871,-0.285721299322598,-0.135215228969259,-0.0672447455838804,-0.373111920818085,-0.212895781409692,-0.234743436783564,-0.341554196389159,1.93302947975727,0.153659325418601,0.301737878508176,-0.115795090859151,-0.159490401606894
69,NaN,NaN,2,NaN,NaN,-4.5,-0.0784590957278449,0.996917333733128,NaN,1,NaN,7.29709570428581,-0.0749007615695962,-0.0334462359884036,-0.316718827459886,-0.116355287150789,0.902735133386861,-0.275264301878693,1.00291690354141,-0.389264247226973,0.502008052768667,-0.337446090250482,0.0218264647865198,-0.0956280243601924,-0.378900615831675,-0.178537075522577,-0.261446126684963,-0.316718827459886,1.75946199539817,0.139280953933232,0.260189986878377,-0.0679916739727307,-0.112900743352356
70,NaN,NaN,2,NaN,NaN,-2,-0.034899496702501,0.999390827019096,NaN,1,NaN,7.26531390134023,-0.083805807805556,-0.0438866350236669,-0.32465148358962,-0.121729021948351,0.647380373649379,-0.302030619013216,1.18362792801942,-0.401828550967939,0.362623607805237,-0.327978081321444,0.0984917478984042,-0.101769435557406,-0.405155148699763,-0.152999040627497,-0.299369340827757,-0.351929584990578,2.01062012415089,0.210265431687694,0.202281597131316,-0.123724980587445,-0.193583532955751
71,NaN,NaN,2,NaN,NaN,-1.5,-0.0261769483078732,0.999657324975557,NaN,1,NaN,7.93766682576662,-0.136342290556007,0.0465017776324677,-0.34805647477424,-0.126718918546087,0.61428072621773,-0.283900661374775,1.0248779319743,-0.402588916163785,0.351241891279925,-0.357679846784159,0.319163984580192,-0.197290313285498,-0.399381125493811,-0.136342290556007,-0.287108452044748,-0.351264265444213,1.89098141286708,0.251800380510755,0.232553636490915,-0.0850176398364348,-0.12992670921606
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,7.81076880163581,-0.192179595946896,-0.00417044108643146,-0.321578609413613,-0.111495505197061,0.791252906400151,-0.285803588043403,0.995246645277093,-0.390083969484228,0.418279279349026,-0.34974192410931,0.0757524789959524,-0.0810486784990103,-0.39693450549129,-0.11682369986922,-0.246983884003388,-0.341369046767346,1.96802275827982,0.260716951186612,0.115333353703419,-0.135091795888051,-0.145748185232369
73,NaN,NaN,2,NaN,NaN,1.5,0.0261769483078732,0.999657324975557,NaN,1,NaN,7.19345939033283,-0.163817714990125,-0.0661893032952876,-0.351264265444213,-0.0857149856342551,0.43366816458228,-0.284876945491724,1.03896431709027,-0.362979674847594,0.359470571694204,-0.351264265444213,0.332134616419649,-0.144292032651158,-0.355169401912007,-0.159912578522332,-0.261446126684963,-0.374695084250974,2.08554089045893,0.336039752887443,0.19935997651467,-0.101335531505429,-0.159912578522332
74,NaN,NaN,2,NaN,NaN,2,0.034899496702501,0.999390827019096,NaN,1,NaN,7.18536103355945,-0.199604129506462,0.0330395741650391,-0.352736693948463,-0.111258419251462,0.379796486915916,-0.289422268265713,0.876004892848169,-0.382921478285588,0.239915779012165,-0.357153979461213,0.14936142600079,-0.117884347520587,-0.381449049781338,-0.109049776495087,-0.267335840701963,-0.315925981342213,2.07088062404705,0.327525275015041,0.24359685027279,-0.103896276730212,-0.165738273908712
75,NaN,NaN,2,NaN,NaN,4.5,0.0784590957278449,0.996917333733128,NaN,1,NaN,7.97375447080382,-0.151980270072126,0.0108151064290155,-0.342843814935533,-0.14075300272722,0.468326250733948,-0.317582463409494,0.732167033339246,-0.387752884315159,0.319564958413939,-0.311968829737041,0.291496790051673,-0.0677757649853287,-0.362491532789119,-0.0649689481491021,-0.289514295047228,-0.303548379228361,2.3011776447899,0.344826309939978,0.246587720672048,-0.0902302996751413,-0.194082522615525
76,NaN,NaN,2,NaN,NaN,7,0.121869343405147,0.992546151641322,NaN,1,NaN,8.79291316900717,-0.140537093739818,0.00800828959278891,-0.330537002653617,-0.168173444127279,0.502008052768667,-0.289082477072424,0.795644275635447,-0.392718791025406,0.215280917498752,-0.316718827459886,0.360371757032925,-0.0472644111821344,-0.392718791025406,-0.168173444127279,-0.313264283661453,-0.285627933273991,2.59546159461889,0.388008107420387,0.122008234941068,-0.105991655755491,-0.161264356530414
77,NaN,NaN,2,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,9.17507207670879,0.159576398749024,-0.0874234828389147,-0.306355196064588,-0.0425144134592895,0.591826191527917,-0.289514295047228,0.670417062942261,-0.34565063177176,0.120280963041852,-0.267059760357416,-0.00883261142457056,-0.154787086908353,-0.317582463409494,-0.0032189777521174,-0.194082522615525,-0.182855255270618,2.59027977892124,0.552530755820745,0.417803547681869,0.047303725299961,-0.149173453235899
