Trial number,Choice,Confidence,Gain,Orientation data (sin),Orientation data (cos),GT orientation,GT orientation (sin),GT orientation (cos),Contrast data,GT contrast,Sigma_g,Unit_1,Unit_2,Unit_3,Unit_4,Unit_5,Unit_6,Unit_7,Unit_8,Unit_9,Unit_10,Unit_11
25,NaN,NaN,0.75,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.544836174491776,-0.52164357245399,-0.715881614520443,-0.29261662733086,-1.04927526881361,-0.41147871277451,-0.153461015104148,-0.472359293123696,0.896004227105638,0.379968831764915,0.261106746321265
26,NaN,NaN,0.75,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.769611142574645,-0.66756369360839,-0.68921012217699,-0.584070326272363,-1.05719940784318,-0.432545326292165,-0.361421346709623,-0.435637673230536,0.662145489891303,0.306525591978594,-0.089294816132942
27,NaN,NaN,0.75,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.672511448709784,-0.542632877298186,-0.832076550729747,-0.520367979341912,-1.04730389764039,-0.379356958952177,-0.212370224280123,-0.178972877345712,1.31648610205069,0.604009367449921,0.117892428737941
28,NaN,NaN,0.75,NaN,NaN,0,0,1,NaN,1,NaN,-0.763972156981144,-0.502032181024981,-0.807628819640505,-0.523860512354661,-1.03682629860215,-0.572974257846442,-0.300120116225438,-0.229178039403977,1.1514639171983,0.180103173027529,-0.0436372231016941
29,NaN,NaN,0.75,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.54118081873582,-0.581515778801534,-0.867893995268101,-0.440343418571536,-1.04940131556381,-0.492778866656964,-0.343539514413824,-0.508912850683249,0.801973351452443,0.309886838650737,-0.0773287779801138
30,NaN,NaN,0.75,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.602517775249544,-0.666497367077917,-0.695288183400685,-0.621711652798056,-1.06317083641383,-0.554533081378264,-0.49055348954989,-0.426573897721517,0.37317100013315,0.03727814303419,-0.244232061010653
31,NaN,NaN,0.75,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.688179339864199,-0.646948047352581,-0.662409782044437,-0.543869816073535,-1.05926097246876,-0.518100258253773,-0.53356199294563,-0.476868965742155,0.631222020507589,-0.028478659678305,-0.0851716868817802
32,NaN,NaN,0.75,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,-0.598295122188871,-0.342248795691721,-0.620560020145145,-0.587162673210734,-1.05101471396644,-0.405332673234497,-0.190105326323849,-0.093624101846662,0.422179367473684,0.192108755258853,0.232927734845356
33,NaN,NaN,0.75,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,-0.592920836475287,-0.170655530408023,-0.554533081378264,-0.63450757116373,-1.02798206090823,-0.487354509958471,-0.273022877333421,0.577905693983944,0.526722020521246,0.398762836864499,0.0148852858942593
34,NaN,NaN,1,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,-0.189575209705842,0.0719489885107083,-0.323871419600828,-0.0800177753178279,-1.02009124458273,-0.274393868586886,0.0507443237904475,-0.12242710475835,1.09684111665665,1.62342362387646,0.245120417059506
35,NaN,NaN,1,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,-0.4802038496953,-0.294663033393018,-0.640278279446289,-0.120036382755575,-1.06593074037506,-0.272834702063337,0.0618663783250941,-0.214625818517523,1.83359927125081,1.43341319687334,0.469328563145793
36,NaN,NaN,1,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.369925300790145,-0.339001831406431,-0.597985887495034,-0.0336325712422572,-1.04251075988592,-0.19211535183379,0.151908245060026,-0.273289458966039,1.55119523467307,0.863148040885443,0.704665260293909
37,NaN,NaN,1,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.669625258233971,-0.53356199294563,-0.562423897703763,-0.42223750316426,-1.05307627859202,-0.22020416985733,-0.125372197080608,-0.224327299108492,1.23938358505396,0.765223721170349,0.237463177021634
38,NaN,NaN,1,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.540158999747489,-0.366987571198692,-0.75291246910744,-0.337301040590327,-1.0398822649883,-0.149286346737347,0.0733626328253925,0.11789242873794,2.1118377345998,1.16186875513212,0.513712836849477
39,NaN,NaN,1,NaN,NaN,0,0,1,NaN,1,NaN,-0.66210661077597,-0.312853309501085,-0.720315494321784,-0.341957751273992,-1.02591213293731,-0.407442745263033,-0.0436372231016939,0.050952212660254,1.89180815479663,0.596660495902262,0.298339967729964
40,NaN,NaN,1,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.365051493115537,-0.418831439869822,-0.800669061825245,-0.230601626229825,-1.04267882221953,-0.300515557010396,-0.101529754019542,-0.32202753571211,1.42582073380215,0.769705383399873,0.253417894558738
41,NaN,NaN,1,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.446834101800502,-0.532140224238333,-0.570527979335357,-0.472425938531851,-1.06103818335289,-0.382854509972128,-0.297548387534297,-0.212242265096466,0.854084265376423,0.40622712257781,0.0308801838513525
42,NaN,NaN,1,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.561049521286709,-0.506074464604551,-0.52669011086036,-0.368636822899156,-1.05582503142613,-0.334277412472808,-0.354893058728617,-0.27930235579065,1.19815229254234,0.318551385627816,0.242960682689849
43,NaN,NaN,1,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,-0.441203897719605,-0.0998087957234047,-0.47089042832797,-0.426360632415422,-1.0448300200897,-0.183920632447106,0.103049163433758,0.231690796070007,0.919428755163801,0.612667938877361,0.667093244992697
44,NaN,NaN,1,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,-0.434038183434827,0.128982224654858,-0.382854509972128,-0.489487163019417,-1.01411981601208,-0.293283081412406,-0.0075075712456714,1.12706385717748,1.05881895922722,0.888206714351555,0.376369979724569
45,NaN,NaN,1.25,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.0304231867668642,0.357328434537553,-0.137447075601868,0.167369979751882,-1.00772185682924,-0.0756001368344401,0.330822603637227,0.11435831795123,1.63844359471998,2.29667172874475,0.573792720223549
46,NaN,NaN,1.25,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,-0.332862613219958,-0.100936592842105,-0.532955650408695,0.117346720454698,-1.06502122656965,-0.0736511786800045,0.344725171805535,-0.000890074247736606,2.55939128796268,2.05915869499084,0.854052902831409
47,NaN,NaN,1.25,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.195014427088513,-0.156360090358871,-0.480090160469625,0.225351484846346,-1.03574625095823,0.0272480091069293,0.457277505224199,-0.0742196248083815,2.20638624224051,1.34632725000597,1.14822377426655
48,NaN,NaN,1.25,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.569639373893296,-0.39956029228287,-0.435637673230536,-0.260404680056158,-1.04895314934086,-0.00786301342249585,0.110676952548407,-0.0130169249864481,1.81662168021662,1.2239218503621,0.564221170176209
49,NaN,NaN,1.25,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.407806550785194,-0.191342265099198,-0.673748387485132,-0.154234101838741,-1.03246063233621,0.0807842654774839,0.359095489930908,0.414757734821593,2.90718936714892,1.71972814281431,0.909533244961013
50,NaN,NaN,1.25,NaN,NaN,0,0,1,NaN,1,NaN,-0.560241064570795,-0.123674437977189,-0.633002169003063,-0.160054990193322,-1.01499796727247,-0.241911232679624,0.21284567002205,0.331082464724485,2.63215239239495,1.01321781877699,0.640317158561623
51,NaN,NaN,1.25,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.188922167495255,-0.256147100938111,-0.733444128382389,-0.0208598338881146,-1.03595632887524,-0.108252247363827,0.14048000637474,-0.13514222074097,2.04966811615185,1.22952392814901,0.58416456709759
52,NaN,NaN,1.25,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.29115042835146,-0.397783081398749,-0.445767775270029,-0.323140224265647,-1.05890553029194,-0.211175938565993,-0.104543285518704,0.00208936752858459,1.3349975306197,0.775176102121429,0.305992428713358
53,NaN,NaN,1.25,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.433919702709219,-0.365200881856522,-0.390970439676283,-0.193403829724778,-1.05238909038349,-0.150454566691843,-0.176224124511604,-0.0817357458391452,1.76508256457709,0.665581430933938,0.571093052261479
54,NaN,NaN,1.25,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,-0.284112673250339,0.142631204244911,-0.321220836510795,-0.265558591620111,-1.03864532621296,0.0374914083402844,0.396203653191365,0.557005693986676,1.41667814285392,1.03322712249587,1.10125875514004
55,NaN,NaN,1.25,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,-0.275155530394367,0.42861997971774,-0.211175938565993,-0.344466754875104,-1.00025757111593,-0.0992116528663399,0.258007734842078,1.67622202037102,1.59091589793319,1.37765059183861,0.737854673554878
56,NaN,NaN,1.5,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.250421583239571,0.642707880564397,0.0489772683970925,0.414757734821593,-0.995352469075756,0.123193594918006,0.610900883484006,0.35114374066081,2.18004607278331,2.96991983361303,0.902465023387593
57,NaN,NaN,1.5,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,-0.185521376744616,0.0927898477088079,-0.4256330213711,0.354729823664972,-1.06411171276425,0.125532344703328,0.627583965285976,0.21284567002205,3.28518330467455,2.68490419310835,1.23877724251702
58,NaN,NaN,1.5,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.0201035533868824,0.0262816506886883,-0.362194433444216,0.484335540934949,-1.02898174203054,0.246611370047649,0.762646765388373,0.124850209349276,2.86157724980795,1.8295064591265,1.5917822882392
59,NaN,NaN,1.5,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.469653489552622,-0.265558591620111,-0.30885144875731,-0.0985718569480562,-1.0448300200897,0.204478143012339,0.346726102177423,0.198293449135596,2.39385977537927,1.68261997955386,0.890979163330785
60,NaN,NaN,1.5,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.275454101822899,-0.0156969589997032,-0.594584305862825,0.0288328369128445,-1.02503899968412,0.310854877692314,0.644828347036423,0.711623040905245,3.70254099969804,2.27758753049651,1.30535365307255
61,NaN,NaN,1.5,NaN,NaN,0,0,1,NaN,1,NaN,-0.45837551836562,0.0655044335467075,-0.545688843684341,0.021847770887347,-1.00408380160763,-0.0763797200962145,0.469328563145793,0.611212716788715,3.37249662999328,1.42977514165173,0.982294349393281
62,NaN,NaN,1.5,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.0127928418749717,-0.093462762006399,-0.666219194939533,0.188881958453596,-1.02923383553096,0.0840110622827408,0.382489766769022,0.05174309423017,2.67351549850156,1.68934247289814,0.914911239636441
63,NaN,NaN,1.5,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.135466754902418,-0.263425938559165,-0.321007571204701,-0.173854509999442,-1.05677287723099,-0.0394973671598581,0.0884618164968887,0.216421000153635,1.81591079586297,1.14412508166505,0.581104673575363
64,NaN,NaN,1.5,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.306789884131729,-0.224327299108492,-0.255250768492206,-0.0181708365504003,-1.04895314934086,0.0333682790891228,0.00244480970540882,0.11583086411236,2.33201283661185,1.01261147624006,0.899225421833108
65,NaN,NaN,1.5,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,-0.127021448781073,0.385071204213227,-0.171551244693621,-0.104756550824799,-1.03246063233621,0.258903449127675,0.689358142948971,0.882320591903345,1.91392753054404,1.45378630611438,1.53542426528738
66,NaN,NaN,1.5,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,-0.116272877353906,0.728257734780622,-0.0394973671598581,-0.199446346730792,-0.986395326219784,0.0948597756797259,0.523523040929827,2.22538018356456,2.12301283663916,1.86709446932567,1.09933936738519
67,NaN,NaN,2,NaN,NaN,-15,-0.258819045102521,0.965925826289068,NaN,1,NaN,0.690418376184984,1.21346677261809,0.421825956395013,0.909533244961013,-0.970613693568785,0.520781058422897,1.17105744317756,0.82471458607997,3.26325102890997,4.31641604334959,1.55980962971568
68,NaN,NaN,2,NaN,NaN,-8,-0.139173100960065,0.99026806874157,NaN,1,NaN,0.109161096206068,0.480242728810634,-0.21098776329591,0.829496030085519,-1.06229268515344,0.523899391469994,1.19330155224686,0.640317158561623,4.73676733809829,3.93639518934335,2.00822592188826
69,NaN,NaN,2,NaN,NaN,-4,-0.0697564737441253,0.997564050259824,NaN,1,NaN,0.32971819401638,0.391565132783807,-0.126402979393399,1.00230365311215,-1.01545272417517,0.685338091929088,1.37338528571672,0.522989877664591,4.17195926494282,2.79586487736755,2.47889931618449
70,NaN,NaN,2,NaN,NaN,-3,-0.0523359562429438,0.998629534754574,NaN,1,NaN,-0.269681720871272,0.00244480970540882,-0.0552789998108569,0.225093789268148,-1.03658376158737,0.629160455882008,0.818824401435453,0.620914197379684,3.54833596570459,2.60001623793737,1.54449514963994
71,NaN,NaN,2,NaN,NaN,-1,-0.0174524064372835,0.999847695156391,NaN,1,NaN,-0.0107492038983089,0.335593653199285,-0.436256142618211,0.394966714416016,-1.01019573437994,0.770996102121976,1.21629406124745,1.30535365307255,5.29324426479628,3.3933063058609,2.09699446929562
72,NaN,NaN,2,NaN,NaN,0,0,1,NaN,1,NaN,-0.25464442595527,0.4438621765945,-0.371062193046899,0.385653293048686,-0.982255470277948,0.254683305070604,0.982294349393281,1.17147322091718,4.85318510518992,2.26288978740119,1.6662487310566
73,NaN,NaN,2,NaN,NaN,1,0.0174524064372835,0.999847695156391,NaN,1,NaN,0.339465809365594,0.231905915857024,-0.53176932805382,0.608365543137018,-1.01578884884238,0.468537681575877,0.866509287557585,0.42551372417245,3.92121026320096,2.60897956239641,1.57640458471415
74,NaN,NaN,2,NaN,NaN,3,0.0523359562429438,0.998629534754574,NaN,1,NaN,0.175900591995665,0.00528834712000333,-0.0714871630740448,0.124716918532967,-1.0525075711091,0.303859775652412,0.474472020528074,0.645084265403737,2.77773732634952,1.88202304075229,1.13132916329937
75,NaN,NaN,2,NaN,NaN,4,0.0697564737441253,0.997564050259824,NaN,1,NaN,-0.052530246976749,0.0574198663875667,0.0161885738759485,0.332295149798356,-1.04208126725559,0.401013970651053,0.359782678139435,0.510964084015369,3.46587338068135,1.7066715668523,1.55549016097637
76,NaN,NaN,2,NaN,NaN,8,0.139173100960065,0.99026806874157,NaN,1,NaN,0.187161000157459,0.869951204149859,0.127787938940729,0.216847530765824,-1.02009124458273,0.701727530702457,1.27566712246418,1.53295038773668,2.90842630592427,2.29490467335139,2.40375528558206
77,NaN,NaN,2,NaN,NaN,15,0.258819045102521,0.965925826289068,NaN,1,NaN,0.201492428727015,1.32753324490639,0.303859775652412,0.0905944695578343,-0.958670836427489,0.483002632771857,1.05455365310533,3.32369650995163,3.1872067140511,2.84598222429978,1.82230875504581
